"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00369340","1944-09","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","17",",6","10",",6","0",",6","","","","","0",",","0",",6","","","19440924",",,6","","","","","","","19440905",",,6","0.6",",6,24,","","","","","20.1",",,6,05,","110.8",",,,6","","","10.83",",,,6"
"USC00369340","1944-10","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","10",",6","7",",6","0",",6","","","","","0",",","9",",6","","","19441016",",,6","","","","","","","19441021",",,6","-3.3",",6,16,","","","","","20.6",",,6,21,","62.0",",,,6","","","4.44",",,,6"
"USC00369340","1944-11","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","13",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","19441116",",,6","","","","","","","15.0",",,6,16,","52.6",",,,6","","","",""
"USC00369340","1944-12","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","11",",6","7",",6","2",",6","31",",6","7","1,6","","","","","","","","","19441230","+,,6","19441212",",1,6","","","19441212","+,,6","","","533",",,6,30,+","229","1,,6,12,","25.7",",,6,12,+","89.3",",,,6","547","1,,,6","",""
"USC00369340","1945-01","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","11",",6","7",",6","0",",6","31",",6","8",",6","","","","","","","","","19450131","+,,6","19450129",",,6","","","19450101",",,6","","","762",",,6,31,+","274",",,6,29,","13.5",",,6,01,","51.7",",,,6","680",",,,6","",""
"USC00369340","1945-02","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","10",",6","6",",6","0",",6","26","2,6","4",",6","","","","","","","","","19450215","+,2,6","19450214",",,6","","","19450222",",,6","","","838","2,,6,15,+","152",",,6,14,","19.1",",,6,22,","62.0",",,,6","266",",,,6","",""
"USC00369340","1945-03","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","14",",6","9",",6","0",",6","18",",6","2","1,6","","","","","","","","","19450301",",,6","19450322",",1,6","","","19450322",",,6","","","660",",,6,01,","51","1,,6,22,","20.1",",,6,22,","63.3",",,,6","76","1,,,6","",""
"USC00369340","1945-04","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","14",",6","8",",6","0",",6","0",",6","0",",6","","","","","","","","","19450406","+,,6","19450406","+,,6","","","19450405",",,6","","","0",",T,6,06,+","0",",T,6,06,+","20.1",",,6,05,","100.7",",,,6","0",",T,,6","",""
"USC00369340","1945-05","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","19",",6","16",",6","1",",6","3",",6","2",",6","","","","","","","","","19450501",",,6","19450501",",,6","","","19450505",",,6","","","51",",,6,01,","51",",,6,01,","40.6",",,6,05,","201.3",",,,6","89",",,,6","",""
"USC00369340","1945-06","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","14",",6","10",",6","2",",6","0",",6","0",",6","","","","","","","","","19450630","+,,6","19450630","+,,6","","","19450629",",,6","","","0",",,6,30,+","0",",,6,30,+","39.1",",,6,29,","139.1",",,,6","0",",,,6","",""
"USC00369340","1945-07","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","16",",6","9",",6","2",",6","0",",6","0",",6","","","","","","","","","19450731","+,,6","19450731","+,,6","","","19450731",",,6","","","0",",,6,31,+","0",",,6,31,+","44.2",",,6,31,","151.6",",,,6","0",",,,6","",""
"USC00369340","1945-08","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","8",",6","7",",6","0",",6","0",",6","0",",6","","","","","","","","","19450831","+,,6","19450831","+,,6","","","19450825",",,6","","","0",",,6,31,+","0",",,6,31,+","12.4",",,6,25,","50.4",",,,6","0",",,,6","",""
"USC00369340","1945-09","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","13",",6","6",",6","2",",6","0",",6","0",",6","","","","","","","","","19450930","+,,6","19450930","+,,6","","","19450919",",,6","","","0",",,6,30,+","0",",,6,30,+","45.7",",,6,19,","126.4",",,,6","0",",,,6","",""
"USC00369340","1945-10","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","15",",6","6",",6","1",",6","0",",6","0",",6","","","","","","","","","19451014","+,,6","19451028","+,,6","","","19451002",",,6","","","0",",T,6,14,+","0",",T,6,28,+","34.8",",,6,02,","96.0",",,,6","0",",T,,6","",""
"USC00369340","1945-11","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","14",",6","13",",6","2",",6","3","1,6","1","1,6","","","","","","","","","19451130",",1,6","19451130",",1,6","","","19451129",",,6","","","356","1,,6,30,","114","1,,6,30,","40.9",",,6,29,","155.0",",,,6","140","1,,,6","",""
"USC00369340","1945-12","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","11",",6","6",",6","0",",6","28","3,6","4","3,6","","","","","","","","","19451220",",3,6","19451214",",3,6","","","19451226",",,6","","","483","3,,6,20,","89","3,,6,14,","13.5",",,6,26,","43.8",",,,6","234","3,,,6","",""
"USC00369340","1946-01","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","9",",6","6",",6","0",",6","25",",6","2",",6","","","","","","","","","19460104","+,,6","19460121",",,6","","","19460121",",,6","","","330",",,6,04,+","76",",,6,21,","9.1",",,6,21,","33.2",",,,6","127",",,,6","",""
"USC00369340","1946-02","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","8",",6","7",",6","0",",6","23",",6","4",",6","","","","","","","","","19460226",",,6","19460220",",,6","","","19460227",",,6","","","178",",,6,26,","152",",,6,20,","21.8",",,6,27,","61.4",",,,6","253",",,,6","",""
"USC00369340","1946-03","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","11",",6","7",",6","0",",6","2",",6","1",",6","","","","","","","","","19460301",",,6","19460303",",,6","","","19460315",",,6","","","127",",,6,01,","25",",,6,03,","16.5",",,6,15,","72.2",",,,6","38",",,,6","",""
"USC00369340","1946-04","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","9",",6","4",",6","0",",6","1",",6","1",",6","","","","","","","","","19460427",",,6","19460427",",,6","","","19460427",",,6","","","127",",,6,27,","114",",,6,27,","10.2",",,6,27,","30.2",",,,6","114",",,,6","",""
"USC00369340","1946-05","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","17",",6","14",",6","3",",6","0",",6","0",",6","","","","","","","","","19460531","+,,6","19460531","+,,6","","","19460528",",,6","","","0",",,6,31,+","0",",,6,31,+","123.4",",,6,28,","276.5",",,,6","0",",,,6","",""
"USC00369340","1946-06","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","13",",6","9",",6","2",",6","0",",6","0",",6","","","","","","","","","19460630","+,,6","19460630","+,,6","","","19460629",",,6","","","0",",,6,30,+","0",",,6,30,+","36.6",",,6,29,","137.9",",,,6","0",",,,6","",""
"USC00369340","1946-07","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","10",",6","4",",6","1",",6","0",",6","0",",6","","","","","","","","","19460731","+,,6","19460731","+,,6","","","19460702",",,6","","","0",",,6,31,+","0",",,6,31,+","51.3",",,6,02,","101.6",",,,6","0",",,,6","",""
"USC00369340","1946-08","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","13",",6","10",",6","2",",6","0",",6","0",",6","","","","","","","","","19460831","+,,6","19460831","+,,6","","","19460807",",,6","","","0",",,6,31,+","0",",,6,31,+","47.8",",,6,07,","152.7",",,,6","0",",,,6","",""
"USC00369340","1946-09","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","8",",6","7",",6","2",",6","0",",6","0",",6","","","","","","","","","19460930","+,,6","19460930","+,,6","","","19460930",",,6","","","0",",,6,30,+","0",",,6,30,+","43.9",",,6,30,","125.5",",,,6","0",",,,6","",""
"USC00369340","1946-10","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","8",",6","7",",6","1",",6","0",",6","0",",6","","","","","","","","","19461031","+,,6","19461019","+,,6","","","19461026",",,6","","","0",",,6,31,+","0",",T,6,19,+","27.9",",,6,26,","104.2",",,,6","0",",T,,6","",""
"USC00369340","1946-11","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","12",",6","4",",6","0",",6","0",",6","0",",6","","","","","","","","","19461124","+,,6","19461123",",,6","","","19461127",",,6","","","0",",T,6,24,+","0",",T,6,23,","11.9",",,6,27,","31.6",",,,6","0",",T,,6","",""
"USC00369340","1946-12","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","10",",6","6",",6","0",",6","19",",6","4",",6","","","","","","","","","19461223",",,6","19461221",",,6","","","19461221",",,6","","","203",",,6,23,","152",",,6,21,","21.8",",,6,21,","56.6",",,,6","279",",,,6","",""
"USC00369340","1947-01","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","15",",6","9",",6","0",",6","27",",6","5",",6","","","","","","","","","19470111","+,,6","19470102",",,6","","","19470131",",,6","","","178",",,6,11,+","76",",,6,02,","13.5",",,6,31,","86.5",",,,6","215",",,,6","",""
"USC00369340","1947-02","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","6","1,6","2","1,6","0","1,6","27",",6","5",",6","","","","","","","","","19470212","+,,6","19470205",",,6","","","19470221",",1,6","","","178",",,6,12,+","102",",,6,05,","9.4","1,,6,21,","18.9","1,,,6","287",",,,6","",""
"USC00369340","1947-03","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","10",",6","7",",6","0",",6","23","1,6","4","1,6","","","","","","","","","19470306","+,1,6","19470302",",1,6","","","19470314",",,6","","","508","1,,6,06,+","107","1,,6,02,","17.0",",,6,14,","60.4",",,,6","221","1,,,6","",""
"USC00369340","1947-04","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","15",",6","10",",6","1",",6","1",",6","1",",6","","","","","","","","","19470426",",,6","19470426",",,6","","","19470406",",,6","","","102",",,6,26,","102",",,6,26,","30.2",",,6,06,","118.9",",,,6","102",",,,6","",""
"USC00369340","1947-05","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","18",",6","14",",6","2",",6","0",",6","0",",6","","","","","","","","","19470509","+,,6","19470509","+,,6","","","19470522",",,6","","","0",",T,6,09,+","0",",T,6,09,+","30.2",",,6,22,","207.6",",,,6","0",",T,,6","",""
"USC00369340","1947-06","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","11",",6","7",",6","1",",6","0",",6","0",",6","","","","","","","","","19470630","+,,6","19470630","+,,6","","","19470615",",,6","","","0",",,6,30,+","0",",,6,30,+","25.4",",,6,15,","89.1",",,,6","0",",,,6","",""
"USC00369340","1947-07","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","19",",6","13",",6","0",",6","0",",6","0",",6","","","","","","","","","19470731","+,,6","19470731","+,,6","","","19470708",",,6","","","0",",,6,31,+","0",",,6,31,+","22.4",",,6,08,","166.2",",,,6","0",",,,6","",""
"USC00369340","1947-08","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","12",",6","6",",6","2",",6","0",",6","0",",6","","","","","","","","","19470831","+,,6","19470831","+,,6","","","19470810",",,6","","","0",",,6,31,+","0",",,6,31,+","34.8",",,6,10,","94.8",",,,6","0",",,,6","",""
"USC00369340","1947-09","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","12",",6","6",",6","0",",6","0",",6","0",",6","","","","","","","","","19470930","+,,6","19470930","+,,6","","","19470913",",,6","","","0",",,6,30,+","0",",,6,30,+","13.2",",,6,13,","57.0",",,,6","0",",,,6","",""
"USC00369340","1947-10","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","6",",6","2",",6","0",",6","0",",6","0",",6","","","","","","","","","19471031","+,,6","19471031","+,,6","","","19471029",",,6","","","0",",,6,31,+","0",",,6,31,+","9.9",",,6,29,","17.8",",,,6","0",",,,6","",""
"USC00369340","1947-11","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","15",",6","8",",6","0",",6","10",",6","2",",6","","","","","","","","","19471130","+,,6","19471125",",,6","","","19471108",",,6","","","102",",,6,30,+","43",",,6,25,","23.4",",,6,08,","100.0",",,,6","130",",,,6","",""
"USC00369340","1947-12","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","7",",6","3",",6","0",",6","11","5,6","3",",6","","","","","","","","","19471202","+,5,6","19471228",",,6","","","19471216",",,6","","","102","5,,6,02,+","51",",,6,28,","16.3",",,6,16,","34.8",",,,6","148",",,,6","",""
"USC00369340","1948-01","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","10",",6","6",",6","1",",6","30",",6","7",",6","","","","","","","","","19480127","+,,6","19480125",",,6","","","19480102",",,6","","","559",",,6,27,+","330",",,6,25,","46.7",",,6,02,","77.2",",,,6","718",",,,6","",""
"USC00369340","1948-02","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","10",",6","7",",6","1",",6","29",",6","2",",6","","","","","","","","","19480202","+,,6","19480222",",,6","","","19480214",",,6","","","457",",,6,02,+","51",",,6,22,","28.4",",,6,14,","64.3",",,,6","115",",,,6","",""
"USC00369340","1948-03","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","12",",6","10",",6","0",",6","16",",6","3",",6","","","","","","","","","19480314","+,,6","19480312",",,6","","","19480320",",,6","","","356",",,6,14,+","127",",,6,12,","19.1",",,6,20,","100.4",",,,6","255",",,,6","",""
"USC00369340","1948-04","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","17",",6","13",",6","1",",6","1",",6","0",",6","","","","","","","","","19480428",",,6","19480428",",,6","","","19480412",",,6","","","25",",,6,28,","20",",,6,28,","43.7",",,6,12,","176.8",",,,6","20",",,,6","",""
"USC00369340","1948-05","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","21",",0","11",",0","1",",0","0",",0","0",",0","","","","","","","","","19480531","+,,0","19480531","+,,0","","","19480524",",,0","","","0",",,0,31,+","0",",,0,31,+","31.0",",,0,24,","128.1",",,,0","0",",,,0","",""
"USC00369340","1948-06","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","16",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","19480630","+,,0","19480630","+,,0","","","19480608",",,0","","","0",",,0,30,+","0",",,0,30,+","25.7",",,0,08,","108.9",",,,0","0",",,,0","",""
"USC00369340","1948-07","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","13",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","19480731","+,,0","19480731","+,,0","","","19480722",",,0","","","0",",,0,31,+","0",",,0,31,+","22.9",",,0,22,","80.6",",,,0","0",",,,0","",""
"USC00369340","1948-08","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","8","2,0","5","2,0","1","2,0","0",",0","0",",0","","","","","","","","","19480831","+,,0","19480831","+,,0","","","19480806",",2,0","","","0",",,0,31,+","0",",,0,31,+","39.4","2,,0,06,","110.3",",a,,0","0",",,,0","",""
"USC00369340","1948-09","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","9",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","19480930","+,,0","19480930","+,,0","","","19480921",",,0","","","0",",,0,30,+","0",",,0,30,+","14.2",",,0,21,","36.8",",,,0","0",",,,0","",""
"USC00369340","1948-10","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","11",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","19481019","+,,0","19481021","+,,0","","","19481009",",,0","","","0",",T,0,19,+","0",",T,0,21,+","28.2",",,0,09,","85.6",",,,0","0",",T,,0","",""
"USC00369340","1948-11","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","11",",0","10",",0","1",",0","3",",0","1",",0","","","","","","","","","19481129",",,0","19481129",",,0","","","19481107",",,0","","","76",",,0,29,","76",",,0,29,","35.1",",,0,07,","114.4",",,,0","94",",,,0","",""
"USC00369340","1948-12","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","11",",0","9",",0","2",",0","17",",0","4",",0","","","","","","","","","19481223","+,,0","19481220",",,0","","","19481230","+,,0","","","178",",,0,23,+","102",",,0,20,","28.2",",,0,30,+","112.0",",,,0","221",",,,0","",""
"USC00369340","1949-01","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","14",",0","7",",0","0",",0","18","1,0","1",",0","","","","","","","","","19490105","+,1,0","19490122",",,0","","","19490106",",,0","","","102","1,,0,05,+","64",",,0,22,","13.5",",,0,06,","65.7",",,,0","98",",,,0","",""
"USC00369340","1949-02","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","9",",0","8",",0","0",",0","13","3,0","2","2,0","","","","","","","","","19490208",",3,0","19490225","+,2,0","","","19490223",",,0","","","178","3,,0,08,","25","2,,0,25,+","11.4",",,0,23,","50.9",",,,0","50","2,,,0","",""
"USC00369340","1949-03","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","8",",0","8",",0","0",",0","9",",0","4",",0","","","","","","","","","19490301",",,0","19490301",",,0","","","19490323",",,0","","","102",",,0,01,","102",",,0,01,","17.5",",,0,23,","56.3",",,,0","203",",,,0","",""
"USC00369340","1949-04","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","11",",0","10",",0","0",",0","3",",0","2",",0","","","","","","","","","19490406",",,0","19490406",",,0","","","19490419",",,0","","","76",",,0,06,","89",",,0,06,","16.3",",,0,19,","108.0",",,,0","140",",,,0","",""
"USC00369340","1949-05","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","13",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","19490531","+,,0","19490531","+,,0","","","19490520",",,0","","","0",",,0,31,+","0",",,0,31,+","26.2",",,0,20,","66.4",",,,0","0",",,,0","",""
"USC00369340","1949-06","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","8",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","19490630","+,,0","19490630","+,,0","3","","19490619",",,0","","","0",",,0,30,+","0",",,0,30,+","14.0",",,0,19,","55.1",",,,0","0",",,,0","",""
"USC00369340","1949-07","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","10",",0","8",",0","0",",0","0",",0","0",",0","","","","","2","","","","19490731","+,,0","19490731","+,,0","2","","19490718",",,0","","","0",",,0,31,+","0",",,0,31,+","20.3",",,0,18,","63.8",",,,0","0",",,,0","",""
"USC00369340","1949-08","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","4","3,0","3","3,0","1","3,0","0",",0","0",",0","","","","","","","","","19490831","+,,0","19490831","+,,0","1","","19490818",",3,0","","","0",",,0,31,+","0",",,0,31,+","36.8","3,,0,18,","90.2",",a,,0","0",",,,0","",""
"USC00369340","1949-09","41.61667","-77.55","737.9","WATROUS 9 S LEE FIRE, PA US","15",",0","10",",0","1",",0","0",",0","0",",0","","","","","6","","","","19490930","+,,0","19490930","+,,0","1","","19490914",",,0","","","0",",,0,30,+","0",",,0,30,+","29.7",",,0,14,","116.4",",,,0","0",",,,0","",""
