"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00518815","1932-05","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","8",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19320501",",,6","","","","","","","","","146.1",",,6,01,","","","","","156.0",",,,6","","","","","","","",""
"USC00518815","1933-03","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","10",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","19330303",",,6","","","","","","","","","47.0",",,6,03,","","","","","105.8",",,,6","","","","","","","",""
"USC00518815","1933-04","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","4",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19330401",",,6","","","","","","","","","3.8",",,6,01,","","","","","5.4",",,,6","","","","","","","",""
"USC00518815","1933-05","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","2",",6","1",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19330520",",,6","","","","","","","","","2.5",",,6,20,","","","","","3.0",",,,6","","","","","","","",""
"USC00518815","1933-06","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","11",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19330625",",,6","","","","","","","","","2.0",",,6,25,","","","","","9.4",",,,6","","","","","","","",""
"USC00518815","1933-11","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","7","3,6","5","3,6","1","3,6","","","","","","","","","","","","","","","","","","","","","","","19331125",",3,6","","","","","","","","","27.9","3,,6,25,","","","","","50.9","3,,,6","","","","","","","",""
"USC00518815","1933-12","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","6",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","19331223",",,6","","","","","","","","","49.8",",,6,23,","","","","","102.7",",,,6","","","","","","","",""
"USC00518815","1934-01","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","18",",6","11",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","19340129",",,6","","","","","","","","","49.5",",,6,29,","","","","","167.3",",,,6","","","","","","","",""
"USC00518815","1934-02","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","14","3,6","5","3,6","0","3,6","","","","","","","","","","","","","","","","","","","","","","","19340219","+,3,6","","","","","","","","","6.9","3,,6,19,+","","","","","36.8","3,,,6","","","","","","","",""
"USC00518815","1934-03","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","4","4,6","2","4,6","0","4,6","","","","","","","","","","","","","","","","","","","","","","","19340305",",4,6","","","","","","","","","6.4","4,,6,05,","","","","","11.5","4,,,6","","","","","","","",""
"USC00518815","1934-04","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","12","1,6","6","1,6","1","1,6","","","","","","","","","","","","","","","","","","","","","","","19340403",",1,6","","","","","","","","","36.8","1,,6,03,","","","","","90.5","1,,,6","","","","","","","",""
"USC00518815","1934-05","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","17",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19340505",",,6","","","","","","","","","10.7",",,6,05,","","","","","56.8",",,,6","","","","","","","",""
"USC00518815","1934-06","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","23",",6","14",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19340603",",,6","","","","","","","","","37.1",",,6,03,","","","","","121.9",",,,6","","","","","","","",""
"USC00518815","1934-07","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","12",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19340708",",,6","","","","","","","","","12.2",",,6,08,","","","","","44.7",",,,6","","","","","","","",""
"USC00518815","1934-08","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","9","1,6","7","1,6","0","1,6","","","","","","","","","","","","","","","","","","","","","","","19340816",",1,6","","","","","","","","","22.9","1,,6,16,","","","","","48.8","1,,,6","","","","","","","",""
"USC00518815","1934-09","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","18",",6","11",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","19340911",",,6","","","","","","","","","54.9",",,6,11,","","","","","146.7",",,,6","","","","","","","",""
"USC00518815","1934-10","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","17",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19341015",",,6","","","","","","","","","15.7",",,6,15,","","","","","73.4",",,,6","","","","","","","",""
"USC00518815","1934-11","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","15",",6","12",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19341130",",,6","","","","","","","","","30.7",",,6,30,","","","","","126.4",",,,6","","","","","","","",""
"USC00518815","1934-12","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","13",",6","10",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19341223",",,6","","","","","","","","","14.7",",,6,23,","","","","","77.8",",,,6","","","","","","","",""
"USC00518815","1935-01","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","18",",6","14",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19350118",",,6","","","","","","","","","53.3",",,6,18,","","","","","182.7",",,,6","","","","","","","",""
"USC00518815","1935-02","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","10",",6","6",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","19350228",",,6","","","","","","","","","120.9",",,6,28,","","","","","207.5",",,,6","","","","","","","",""
"USC00518815","1935-03","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19350301",",,6","","","","","","","","","43.2",",,6,01,","","","","","105.2",",,,6","","","","","","","",""
"USC00518815","1935-04","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","10",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19350415",",,6","","","","","","","","","6.9",",,6,15,","","","","","30.0",",,,6","","","","","","","",""
"USC00518815","1935-05","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","8",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19350527",",,6","","","","","","","","","4.6",",,6,27,","","","","","12.3",",,,6","","","","","","","",""
"USC00518815","1935-06","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","12",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19350602",",,6","","","","","","","","","5.6",",,6,02,","","","","","30.0",",,,6","","","","","","","",""
"USC00518815","1935-07","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","14",",6","10",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19350715",",,6","","","","","","","","","46.5",",,6,15,","","","","","98.4",",,,6","","","","","","","",""
"USC00518815","1935-08","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","13",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19350831",",,6","","","","","","","","","7.1",",,6,31,","","","","","42.3",",,,6","","","","","","","",""
"USC00518815","1935-09","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","16",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19350906",",,6","","","","","","","","","38.1",",,6,06,","","","","","73.3",",,,6","","","","","","","",""
"USC00518815","1935-10","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","11",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19351003",",,6","","","","","","","","","39.6",",,6,03,","","","","","89.2",",,,6","","","","","","","",""
"USC00518815","1935-11","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","13",",6","9",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19351115",",,6","","","","","","","","","26.9",",,6,15,","","","","","83.9",",,,6","","","","","","","",""
"USC00518815","1935-12","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","9",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19351225",",,6","","","","","","","","","21.1",",,6,25,","","","","","72.2",",,,6","","","","","","","",""
"USC00518815","1936-01","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","13",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19360130",",,6","","","","","","","","","25.9",",,6,30,","","","","","77.2",",,,6","","","","","","","",""
"USC00518815","1936-02","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","10",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19360203",",,6","","","","","","","","","11.9",",,6,03,","","","","","55.9",",,,6","","","","","","","",""
"USC00518815","1936-03","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","18",",6","11",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19360319",",,6","","","","","","","","","19.6",",,6,19,","","","","","115.4",",,,6","","","","","","","",""
"USC00518815","1936-04","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","13",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19360417",",,6","","","","","","","","","10.2",",,6,17,","","","","","60.2",",,,6","","","","","","","",""
"USC00518815","1936-05","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","22",",6","11",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19360515",",,6","","","","","","","","","24.9",",,6,15,","","","","","112.9",",,,6","","","","","","","",""
"USC00518815","1936-06","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","12",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19360626",",,6","","","","","","","","","17.8",",,6,26,","","","","","75.3",",,,6","","","","","","","",""
"USC00518815","1936-07","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","22",",6","17",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19360729",",,6","","","","","","","","","16.0",",,6,29,","","","","","124.1",",,,6","","","","","","","",""
"USC00518815","1936-08","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","19",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19360804",",,6","","","","","","","","","6.1",",,6,04,","","","","","52.6",",,,6","","","","","","","",""
"USC00518815","1936-09","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","15",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19360916",",,6","","","","","","","","","10.7",",,6,16,","","","","","66.5",",,,6","","","","","","","",""
"USC00518815","1936-10","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","16",",6","13",",6","5",",6","","","","","","","","","","","","","","","","","","","","","","","19361029",",,6","","","","","","","","","143.3",",,6,29,","","","","","416.7",",,,6","","","","","","","",""
"USC00518815","1936-11","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","9",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","19361117",",,6","","","","","","","","","27.9",",,6,17,","","","","","87.9",",,,6","","","","","","","",""
"USC00518815","1936-12","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","23",",6","19",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","19361214",",,6","","","","","","","","","43.2",",,6,14,","","","","","224.7",",,,6","","","","","","","",""
"USC00518815","1937-01","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","24",",6","18",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","19370101",",,6","","","","","","","","","75.2",",,6,01,","","","","","304.0",",,,6","","","","","","","",""
"USC00518815","1937-02","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","17",",6","12",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","19370206",",,6","","","","","","","","","114.0",",,6,06,","","","","","236.3",",,,6","","","","","","","",""
"USC00518815","1937-03","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","23",",6","12",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19370320",",,6","","","","","","","","","31.8",",,6,20,","","","","","143.9",",,,6","","","","","","","",""
"USC00518815","1937-04","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","17",",6","8",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","19370430",",,6","","","","","","","","","49.3",",,6,30,","","","","","148.3",",,,6","","","","","","","",""
"USC00518815","1937-05","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","21",",6","9",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19370503",",,6","","","","","","","","","21.6",",,6,03,","","","","","112.4",",,,6","","","","","","","",""
"USC00518815","1937-06","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","16",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19370609",",,6","","","","","","","","","14.0",",,6,09,","","","","","52.8",",,,6","","","","","","","",""
"USC00518815","1937-07","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","22",",6","13",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19370728",",,6","","","","","","","","","18.8",",,6,28,","","","","","109.6",",,,6","","","","","","","",""
"USC00518815","1937-08","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","22",",6","11",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19370831","+,,6","","","19370802",",,6","","","","","","","0",",,6,31,+","11.9",",,6,02,","","","","","70.4",",,,6","0",",,,6","","","","","",""
"USC00518815","1937-09","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","19","1,6","10","1,6","0","1,6","","","0",",6","","","","","","","","","","","","","","","19370930","+,,6","","","19370926",",1,6","","","","","","","0",",,6,30,+","11.2","1,,6,26,","","","","","65.9","1,,,6","0",",,,6","","","","","",""
"USC00518815","1937-10","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","16",",6","12",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19371021",",,6","","","","","","","","","16.5",",,6,21,","","","","","83.9",",,,6","","","","","","","",""
"USC00518815","1937-11","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","16",",6","12",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19371102","+,,6","","","","","","","","","13.5",",,6,02,+","","","","","87.5",",,,6","","","","","","","",""
"USC00518815","1937-12","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","17",",6","11",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","19371226",",,6","","","","","","","","","64.8",",,6,26,","","","","","257.1",",,,6","","","","","","","",""
"USC00518815","1938-01","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","15",",6","12",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19380128",",,6","","","","","","","","","34.3",",,6,28,","","","","","126.7",",,,6","","","","","","","",""
"USC00518815","1938-02","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","15",",6","7",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","19380205",",,6","","","","","","","","","78.0",",,6,05,","","","","","225.1",",,,6","","","","","","","",""
"USC00518815","1938-03","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","23",",6","17",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","19380327",",,6","","","","","","","","","64.3",",,6,27,","","","","","288.2",",,,6","","","","","","","",""
"USC00518815","1938-04","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","17",",6","9",",6","2",",6","","","","","","","","","","","","","","","","","","","","","","","19380406",",,6","","","","","","","","","31.5",",,6,06,","","","","","123.4",",,,6","","","","","","","",""
"USC00518815","1938-05","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","21",",6","12",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19380510",",,6","","","","","","","","","18.0",",,6,10,","","","","","122.8",",,,6","","","","","","","",""
"USC00518815","1938-06","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","19",",6","11",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19380602",",,6","","","","","","","","","18.5",",,6,02,","","","","","79.9",",,,6","","","","","","","",""
"USC00518815","1938-07","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","18",",6","11",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19380701",",,6","","","","","","","","","29.2",",,6,01,","","","","","105.1",",,,6","","","","","","","",""
"USC00518815","1938-08","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","20",",6","9",",6","3",",6","","","","","","","","","","","","","","","","","","","","","","","19380819",",,6","","","","","","","","","85.1",",,6,19,","","","","","227.7",",,,6","","","","","","","",""
"USC00518815","1938-09","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","10",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19380909",",,6","","","","","","","","","9.4",",,6,09,","","","","","26.4",",,,6","","","","","","","",""
"USC00518815","1938-10","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","18",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","","","","","19381015",",,6","","","","","","","","","83.3",",,6,15,","","","","","125.8",",,,6","","","","","","","",""
"USC00518815","1938-11","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","8",",6","7",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19381130","+,,6","","","19381114",",,6","","","","","","","0",",,6,30,+","7.4",",,6,14,","","","","","41.4",",,,6","0",",,,6","","","","","",""
"USC00518815","1938-12","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","14",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19381231","+,,6","","","19381228",",,6","","","","","","","0",",,6,31,+","22.1",",,6,28,","","","","","60.4",",,,6","0",",,,6","","","","","",""
"USC00518815","1939-01","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","21",",6","17",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19390131","+,,6","","","19390117",",,6","","","","","","","0",",,6,31,+","14.0",",,6,17,","","","","","121.9",",,,6","0",",,,6","","","","","",""
"USC00518815","1939-02","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","13",",6","7",",6","2",",6","","","0",",6","","","","","","","","","","","","","","","19390228","+,,6","","","19390207",",,6","","","","","","","0",",,6,28,+","29.0",",,6,07,","","","","","120.7",",,,6","0",",,,6","","","","","",""
"USC00518815","1939-03","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","13",",6","5",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","19390331","+,,6","","","19390301",",,6","","","","","","","0",",,6,31,+","28.2",",,6,01,","","","","","72.6",",,,6","0",",,,6","","","","","",""
"USC00518815","1939-04","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","20",",6","11",",6","3",",6","","","0",",6","","","","","","","","","","","","","","","19390430","+,,6","","","19390404",",,6","","","","","","","0",",,6,30,+","39.1",",,6,04,","","","","","200.4",",,,6","0",",,,6","","","","","",""
"USC00518815","1939-05","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","17",",6","12",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","19390531","+,,6","","","19390509",",,6","","","","","","","0",",,6,31,+","42.9",",,6,09,","","","","","116.1",",,,6","0",",,,6","","","","","",""
"USC00518815","1939-06","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","25",",6","8",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19390630","+,,6","","","19390623",",,6","","","","","","","0",",,6,30,+","11.9",",,6,23,","","","","","55.1",",,,6","0",",,,6","","","","","",""
"USC00518815","1939-07","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","17",",6","9",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19390731","+,,6","","","19390703",",,6","","","","","","","0",",,6,31,+","16.5",",,6,03,","","","","","66.6",",,,6","0",",,,6","","","","","",""
"USC00518815","1939-08","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","19",",6","6",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19390831","+,,6","","","19390828",",,6","","","","","","","0",",,6,31,+","10.2",",,6,28,","","","","","43.0",",,,6","0",",,,6","","","","","",""
"USC00518815","1939-09","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","17",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","","","","","19390904",",,6","","","","","","","","","23.6",",,6,04,","","","","","72.5",",,,6","","","","","","","",""
"USC00518815","1939-10","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","20",",6","11",",6","3",",6","","","0",",6","","","","","","","","","","","","","","","19391031","+,,6","","","19391023",",,6","","","","","","","0",",,6,31,+","145.3",",,6,23,","","","","","303.8",",,,6","0",",,,6","","","","","",""
"USC00518815","1939-11","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","24",",6","12",",6","3",",6","","","0",",6","","","","","","","","","","","","","","","19391130","+,,6","","","19391123",",,6","","","","","","","0",",,6,30,+","43.7",",,6,23,","","","","","188.5",",,,6","0",",,,6","","","","","",""
"USC00518815","1939-12","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","17",",6","3",",6","0",",6","","","0",",6","","","","","","","","","","","","","","","19391231","+,,6","","","19391228",",,6","","","","","","","0",",,6,31,+","15.7",",,6,28,","","","","","48.9",",,,6","0",",,,6","","","","","",""
"USC00518815","1940-01","21.298","-157.8165","34.1","UNIVERSITY OF HAWAII 713, HI US","","","14",",6","9",",6","1",",6","","","0",",6","","","","","","","","","","","","","","","19400131","+,,6","","","19400108",",,6","","","","","","","0",",,6,31,+","41.7",",,6,08,","","","","","111.9",",,,6","0",",,,6","","","","","",""
