"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00034344","1960-05","49.8","41.15","72.0","KAZANSKAJA, RS","6",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19600504",",,I","","","","","","","5.8",",,I,04,","","","24.8",",,,I","","","",""
"RSM00034344","1960-06","49.8","41.15","72.0","KAZANSKAJA, RS","7","1,I","4","1,I","0","1,I","","","","","","","","","","","","","","","","","19600604",",1,I","","","","","","","12.5","1,,I,04,","","","36.2","1,,,I","","","",""
"RSM00034344","1960-07","49.8","41.15","72.0","KAZANSKAJA, RS","10",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19600705",",,I","","","","","","","10.2",",,I,05,","","","35.7",",,,I","","","",""
"RSM00034344","1960-08","49.8","41.15","72.0","KAZANSKAJA, RS","16",",I","11",",I","2",",I","","","","","","","","","","","","","","","","","19600808",",,I","","","","","","","36.2",",,I,08,","","","142.9",",,,I","","","",""
"RSM00034344","1960-09","49.8","41.15","72.0","KAZANSKAJA, RS","7",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19600926",",,I","","","","","","","6.6",",,I,26,","","","15.8",",,,I","","","",""
"RSM00034344","1960-10","49.8","41.15","72.0","KAZANSKAJA, RS","13",",I","8",",I","1",",I","","","","","","","","","","","","","","","","","19601015",",,I","","","","","","","37.2",",,I,15,","","","117.2",",,,I","","","",""
"RSM00034344","1960-11","49.8","41.15","72.0","KAZANSKAJA, RS","13",",I","10",",I","0",",I","","","","","","","","","","","","","","","","","19601113",",,I","","","","","","","12.8",",,I,13,","","","71.2",",,,I","","","",""
"RSM00034344","1960-12","49.8","41.15","72.0","KAZANSKAJA, RS","12",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19601221",",,I","","","","","","","12.8",",,I,21,","","","35.5",",,,I","","","",""
"RSM00034344","1961-01","49.8","41.15","72.0","KAZANSKAJA, RS","10",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19610124",",,I","","","","","","","6.1",",,I,24,","","","27.8",",,,I","","","",""
"RSM00034344","1961-02","49.8","41.15","72.0","KAZANSKAJA, RS","11",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19610211",",,I","","","","","","","6.3",",,I,11,","","","27.2",",,,I","","","",""
"RSM00034344","1961-03","49.8","41.15","72.0","KAZANSKAJA, RS","16","1,I","5","1,I","0","1,I","","","","","","","","","","","","","","","","","19610323",",1,I","","","","","","","22.7","1,,I,23,","","","54.9","1,,,I","","","",""
"RSM00034344","1961-04","49.8","41.15","72.0","KAZANSKAJA, RS","11","1,I","2","1,I","0","1,I","","","","","","","","","","","","","","","","","19610417",",1,I","","","","","","","8.9","1,,I,17,","","","25.0","1,,,I","","","",""
"RSM00034344","1961-05","49.8","41.15","72.0","KAZANSKAJA, RS","19","1,I","10","1,I","0","1,I","","","","","","","","","","","","","","","","","19610504",",1,I","","","","","","","24.5","1,,I,04,","","","107.7","1,,,I","","","",""
"RSM00034344","1961-06","49.8","41.15","72.0","KAZANSKAJA, RS","6","1,I","6","1,I","1","1,I","","","","","","","","","","","","","","","","","19610604",",1,I","","","","","","","32.6","1,,I,04,","","","77.0","1,,,I","","","",""
"RSM00034344","1961-07","49.8","41.15","72.0","KAZANSKAJA, RS","9",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19610726",",,I","","","","","","","23.0",",,I,26,","","","39.2",",,,I","","","",""
"RSM00034344","1961-08","49.8","41.15","72.0","KAZANSKAJA, RS","8","4,I","2","4,I","0","4,I","","","","","","","","","","","","","","","","","19610831",",4,I","","","","","","","5.1","4,,I,31,","","","16.1","4,,,I","","","",""
"RSM00034344","1961-10","49.8","41.15","72.0","KAZANSKAJA, RS","3","4,I","2","4,I","0","4,I","","","","","","","","","","","","","","","","","19611001",",4,I","","","","","","","5.4","4,,I,01,","","","10.1","4,,,I","","","",""
"RSM00034344","1961-11","49.8","41.15","72.0","KAZANSKAJA, RS","10","5,I","2","5,I","0","5,I","","","","","","","","","","","","","","","","","19611115",",5,I","","","","","","","12.4","5,,I,15,","","","28.0","5,,,I","","","",""
"RSM00034344","1961-12","49.8","41.15","72.0","KAZANSKAJA, RS","13","3,I","4","3,I","0","3,I","","","","","","","","","","","","","","","","","19611214",",3,I","","","","","","","11.1","3,,I,14,","","","39.9","3,,,I","","","",""
"RSM00034344","1962-01","49.8","41.15","72.0","KAZANSKAJA, RS","11","2,I","5","2,I","0","2,I","","","","","","","","","","","","","","","","","19620103",",2,I","","","","","","","19.8","2,,I,03,","","","51.3","2,,,I","","","",""
"RSM00034344","1962-02","49.8","41.15","72.0","KAZANSKAJA, RS","6","1,I","1","1,I","0","1,I","","","","","","","","","","","","","","","","","19620213",",1,I","","","","","","","6.9","1,,I,13,","","","14.2","1,,,I","","","",""
"RSM00034344","1962-03","49.8","41.15","72.0","KAZANSKAJA, RS","12","2,I","3","2,I","0","2,I","","","","","","","","","","","","","","","","","19620321",",2,I","","","","","","","8.8","2,,I,21,","","","25.6","2,,,I","","","",""
"RSM00034344","1962-04","49.8","41.15","72.0","KAZANSKAJA, RS","5","1,I","2","1,I","0","1,I","","","","","","","","","","","","","","","","","19620402",",1,I","","","","","","","10.9","1,,I,02,","","","17.2","1,,,I","","","",""
"RSM00034344","1962-05","49.8","41.15","72.0","KAZANSKAJA, RS","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19620510",",,I","","","","","","","19.0",",,I,10,","","","42.5",",,,I","","","",""
"RSM00034344","1962-06","49.8","41.15","72.0","KAZANSKAJA, RS","11","2,I","5","2,I","0","2,I","","","","","","","","","","","","","","","","","19620608",",2,I","","","","","","","22.7","2,,I,08,","","","57.5","2,,,I","","","",""
"RSM00034344","1962-07","49.8","41.15","72.0","KAZANSKAJA, RS","6",",I","3",",I","1",",I","","","","","","","","","","","","","","","","","19620704",",,I","","","","","","","44.8",",,I,04,","","","74.6",",,,I","","","",""
"RSM00034344","1962-08","49.8","41.15","72.0","KAZANSKAJA, RS","6","1,I","2","1,I","1","1,I","","","","","","","","","","","","","","","","","19620802",",1,I","","","","","","","28.3","1,,I,02,","","","41.9","1,,,I","","","",""
"RSM00034344","1962-09","49.8","41.15","72.0","KAZANSKAJA, RS","2","2,I","1","2,I","0","2,I","","","","","","","","","","","","","","","","","19620904",",2,I","","","","","","","11.4","2,,I,04,","","","13.2","2,,,I","","","",""
"RSM00034344","1962-10","49.8","41.15","72.0","KAZANSKAJA, RS","4","3,I","2","3,I","0","3,I","","","","","","","","","","","","","","","","","19621020",",3,I","","","","","","","3.9","3,,I,20,","","","9.7","3,,,I","","","",""
"RSM00034344","1962-11","49.8","41.15","72.0","KAZANSKAJA, RS","7","1,I","2","1,I","0","1,I","","","","","","","","","","","","","","","","","19621119",",1,I","","","","","","","9.6","1,,I,19,","","","18.9","1,,,I","","","",""
"RSM00034344","1962-12","49.8","41.15","72.0","KAZANSKAJA, RS","17","2,I","11","2,I","0","2,I","","","","","","","","","","","","","","","","","19621216",",2,I","","","","","","","14.6","2,,I,16,","","","80.5","2,,,I","","","",""
"RSM00034344","1963-01","49.8","41.15","72.0","KAZANSKAJA, RS","13","1,I","7","1,I","1","1,I","","","","","","","","","","","","","","","","","19630101",",1,I","","","","","","","28.3","1,,I,01,","","","88.3","1,,,I","","","",""
"RSM00034344","1963-02","49.8","41.15","72.0","KAZANSKAJA, RS","5","3,I","2","3,I","0","3,I","","","","","","","","","","","","","","","","","19630216",",3,I","","","","","","","7.1","3,,I,16,","","","18.9","3,,,I","","","",""
"RSM00034344","1963-03","49.8","41.15","72.0","KAZANSKAJA, RS","15",",I","9",",I","1",",I","","","","","","","","","","","","","","","","","19630330",",,I","","","","","","","28.5",",,I,30,","","","111.6",",,,I","","","",""
"RSM00034344","1963-04","49.8","41.15","72.0","KAZANSKAJA, RS","10","2,I","6","2,I","0","2,I","","","","","","","","","","","","","","","","","19630412",",2,I","","","","","","","16.3","2,,I,12,","","","58.6","2,,,I","","","",""
"RSM00034344","1963-05","49.8","41.15","72.0","KAZANSKAJA, RS","5","1,I","3","1,I","0","1,I","","","","","","","","","","","","","","","","","19630529",",1,I","","","","","","","5.7","1,,I,29,","","","14.5","1,,,I","","","",""
"RSM00034344","1963-06","49.8","41.15","72.0","KAZANSKAJA, RS","9",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19630623",",,I","","","","","","","22.9",",,I,23,","","","49.4",",,,I","","","",""
"RSM00034344","1963-07","49.8","41.15","72.0","KAZANSKAJA, RS","4","1,I","0","1,I","0","1,I","","","","","","","","","","","","","","","","","19630711",",1,I","","","","","","","1.5","1,,I,11,","","","3.9","1,,,I","","","",""
"RSM00034344","1963-08","49.8","41.15","72.0","KAZANSKAJA, RS","10","3,I","7","3,I","0","3,I","","","","","","","","","","","","","","","","","19630817",",3,I","","","","","","","10.4","3,,I,17,","","","42.9","3,,,I","","","",""
"RSM00034344","1963-09","49.8","41.15","72.0","KAZANSKAJA, RS","5","1,I","1","1,I","1","1,I","","","","","","","","","","","","","","","","","19630930",",1,I","","","","","","","52.7","1,,I,30,","","","59.6","1,,,I","","","",""
"RSM00034344","1963-10","49.8","41.15","72.0","KAZANSKAJA, RS","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19631002",",,I","","","","","","","4.3",",,I,02,","","","19.9",",,,I","","","",""
"RSM00034344","1963-11","49.8","41.15","72.0","KAZANSKAJA, RS","14","1,I","8","1,I","0","1,I","","","","","","","","","","","","","","","","","19631119",",1,I","","","","","","","12.9","1,,I,19,","","","53.6","1,,,I","","","",""
"RSM00034344","1963-12","49.8","41.15","72.0","KAZANSKAJA, RS","13","2,I","5","2,I","0","2,I","","","","","","","","","","","","","","","","","19631222",",2,I","","","","","","","17.0","2,,I,22,","","","66.1","2,,,I","","","",""
"RSM00034344","1964-01","49.8","41.15","72.0","KAZANSKAJA, RS","10","2,I","2","2,I","0","2,I","","","","","","","","","","","","","","","","","19640127",",2,I","","","","","","","4.2","2,,I,27,","","","15.6","2,,,I","","","",""
"RSM00034344","1964-02","49.8","41.15","72.0","KAZANSKAJA, RS","14","1,I","4","1,I","0","1,I","","","","","","","","","","","","","","","","","19640221",",1,I","","","","","","","23.9","1,,I,21,","","","54.9","1,,,I","","","",""
"RSM00034344","1964-03","49.8","41.15","72.0","KAZANSKAJA, RS","10","4,I","2","4,I","0","4,I","","","","","","","","","","","","","","","","","19640317",",4,I","","","","","","","10.8","4,,I,17,","","","26.2","4,,,I","","","",""
"RSM00034344","1964-04","49.8","41.15","72.0","KAZANSKAJA, RS","11",",I","7",",I","0",",I","","","","","","","","","","","","","","","","","19640414",",,I","","","","","","","11.0",",,I,14,","","","47.4",",,,I","","","",""
"RSM00034344","1964-05","49.8","41.15","72.0","KAZANSKAJA, RS","12","2,I","7","2,I","0","2,I","","","","","","","","","","","","","","","","","19640514",",2,I","","","","","","","22.2","2,,I,14,","","","84.8","2,,,I","","","",""
"RSM00034344","1964-06","49.8","41.15","72.0","KAZANSKAJA, RS","9",",I","4",",I","1",",I","","","","","","","","","","","","","","","","","19640607",",,I","","","","","","","44.9",",,I,07,","","","68.8",",,,I","","","",""
"RSM00034344","1964-07","49.8","41.15","72.0","KAZANSKAJA, RS","8","1,I","6","1,I","1","1,I","","","","","","","","","","","","","","","","","19640704",",1,I","","","","","","","37.1","1,,I,04,","","","72.6","1,,,I","","","",""
"RSM00034344","1964-08","49.8","41.15","72.0","KAZANSKAJA, RS","6","3,I","2","3,I","0","3,I","","","","","","","","","","","","","","","","","19640828",",3,I","","","","","","","6.7","3,,I,28,","","","17.5","3,,,I","","","",""
"RSM00034344","1964-09","49.8","41.15","72.0","KAZANSKAJA, RS","2","2,I","1","2,I","0","2,I","","","","","","","","","","","","","","","","","19640920",",2,I","","","","","","","4.3","2,,I,20,","","","6.7","2,,,I","","","",""
"RSM00034344","1964-11","49.8","41.15","72.0","KAZANSKAJA, RS","11","1,I","4","1,I","0","1,I","","","","","","","","","","","","","","","","","19641120",",1,I","","","","","","","19.4","1,,I,20,","","","37.4","1,,,I","","","",""
"RSM00034344","1965-01","49.8","41.15","72.0","KAZANSKAJA, RS","10",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19650111",",,I","","","","","","","4.9",",,I,11,","","","15.2",",,,I","","","",""
"RSM00034344","1965-02","49.8","41.15","72.0","KAZANSKAJA, RS","11","1,I","5","1,I","0","1,I","","","","","","","","","","","","","","","","","19650206",",1,I","","","","","","","8.0","1,,I,06,","","","36.7","1,,,I","","","",""
"RSM00034344","1965-03","49.8","41.15","72.0","KAZANSKAJA, RS","7","4,I","2","4,I","0","4,I","","","","","","","","","","","","","","","","","19650324",",4,I","","","","","","","4.4","4,,I,24,","","","11.9","4,,,I","","","",""
"RSM00034344","1965-04","49.8","41.15","72.0","KAZANSKAJA, RS","10",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19650427",",,I","","","","","","","20.6",",,I,27,","","","51.7",",,,I","","","",""
"RSM00034344","1965-05","49.8","41.15","72.0","KAZANSKAJA, RS","9","1,I","5","1,I","0","1,I","","","","","","","","","","","","","","","","","19650510",",1,I","","","","","","","11.8","1,,I,10,","","","46.7","1,,,I","","","",""
"RSM00034344","1965-06","49.8","41.15","72.0","KAZANSKAJA, RS","8","1,I","2","1,I","0","1,I","","","","","","","","","","","","","","","","","19650608",",1,I","","","","","","","23.6","1,,I,08,","","","35.0","1,,,I","","","",""
"RSM00034344","1965-07","49.8","41.15","72.0","KAZANSKAJA, RS","5",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19650715",",,I","","","","","","","6.9",",,I,15,","","","10.1",",,,I","","","",""
"RSM00034344","1965-08","49.8","41.15","72.0","KAZANSKAJA, RS","4",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19650806",",,I","","","","","","","4.2",",,I,06,","","","8.8",",,,I","","","",""
"RSM00034344","1965-09","49.8","41.15","72.0","KAZANSKAJA, RS","4","2,I","3","2,I","0","2,I","","","","","","","","","","","","","","","","","19650901",",2,I","","","","","","","8.1","2,,I,01,","","","16.8","2,,,I","","","",""
"RSM00034344","1965-10","49.8","41.15","72.0","KAZANSKAJA, RS","6",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19651005",",,I","","","","","","","4.5",",,I,05,","","","10.7",",,,I","","","",""
"RSM00034344","1965-11","49.8","41.15","72.0","KAZANSKAJA, RS","20",",I","10",",I","0",",I","","","","","","","","","","","","","","","","","19651115",",,I","","","","","","","15.4",",,I,15,","","","105.6",",,,I","","","",""
"RSM00034344","1965-12","49.8","41.15","72.0","KAZANSKAJA, RS","17","1,I","9","1,I","0","1,I","","","","","","","","","","","","","","","","","19651226",",1,I","","","","","","","9.2","1,,I,26,","","","54.0","1,,,I","","","",""
"RSM00034344","1966-03","49.8","41.15","72.0","KAZANSKAJA, RS","15",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19660317",",,I","","","","","","","16.7",",,I,17,","","","61.7",",,,I","","","",""
"RSM00034344","1966-04","49.8","41.15","72.0","KAZANSKAJA, RS","4",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19660418",",,I","","","","","","","22.3",",,I,18,","","","33.0",",,,I","","","",""
"RSM00034344","1966-05","49.8","41.15","72.0","KAZANSKAJA, RS","9",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19660531",",,I","","","","","","","12.6",",,I,31,","","","34.2",",,,I","","","",""
"RSM00034344","1966-06","49.8","41.15","72.0","KAZANSKAJA, RS","18",",I","10",",I","0",",I","","","","","","","","","","","","","","","","","19660612",",,I","","","","","","","22.2",",,I,12,","","","100.8",",,,I","","","",""
"RSM00034344","1966-07","49.8","41.15","72.0","KAZANSKAJA, RS","8",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19660703",",,I","","","","","","","14.9",",,I,03,","","","25.2",",,,I","","","",""
"RSM00034344","1966-08","49.8","41.15","72.0","KAZANSKAJA, RS","7",",I","2",",I","2",",I","","","","","","","","","","","","","","","","","19660804",",,I","","","","","","","33.0",",,I,04,","","","66.3",",,,I","","","",""
"RSM00034344","1966-09","49.8","41.15","72.0","KAZANSKAJA, RS","8",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19660923",",,I","","","","","","","5.8",",,I,23,","","","14.1",",,,I","","","",""
"RSM00034344","1966-10","49.8","41.15","72.0","KAZANSKAJA, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19661028",",,I","","","","","","","8.8",",,I,28,","","","17.5",",,,I","","","",""
"RSM00034344","1966-11","49.8","41.15","72.0","KAZANSKAJA, RS","15",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19661130",",,I","","","","","","","17.1",",,I,30,","","","61.2",",,,I","","","",""
"RSM00034344","1966-12","49.8","41.15","72.0","KAZANSKAJA, RS","25",",I","14",",I","0",",I","","","","","","","","","","","","","","","","","19661227",",,I","","","","","","","14.9",",,I,27,","","","123.7",",,,I","","","",""
"RSM00034344","1967-01","49.8","41.15","72.0","KAZANSKAJA, RS","19",",I","11",",I","0",",I","","","","","","","","","","","","","","","","","19670111",",,I","","","","","","","18.4",",,I,11,","","","93.3",",,,I","","","",""
"RSM00034344","1967-02","49.8","41.15","72.0","KAZANSKAJA, RS","11","1,I","4","1,I","0","1,I","","","","","","","","","","","","","","","","","19670212",",1,I","","","","","","","6.8","1,,I,12,","","","22.7","1,,,I","","","",""
"RSM00034344","1967-03","49.8","41.15","72.0","KAZANSKAJA, RS","8",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19670302",",,I","","","","","","","9.0",",,I,02,","","","17.5",",,,I","","","",""
"RSM00034344","1967-04","49.8","41.15","72.0","KAZANSKAJA, RS","11",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19670425",",,I","","","","","","","3.6",",,I,25,","","","14.9",",,,I","","","",""
"RSM00034344","1967-05","49.8","41.15","72.0","KAZANSKAJA, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19670529",",,I","","","","","","","8.2",",,I,29,","","","17.5",",,,I","","","",""
"RSM00034344","1967-06","49.8","41.15","72.0","KAZANSKAJA, RS","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19670605",",,I","","","","","","","12.0",",,I,05,","","","27.5",",,,I","","","",""
"RSM00034344","1967-07","49.8","41.15","72.0","KAZANSKAJA, RS","5",",I","3",",I","1",",I","","","","","","","","","","","","","","","","","19670701",",,I","","","","","","","42.0",",,I,01,","","","60.9",",,,I","","","",""
"RSM00034344","1967-08","49.8","41.15","72.0","KAZANSKAJA, RS","9",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19670823",",,I","","","","","","","21.0",",,I,23,","","","59.3",",,,I","","","",""
"RSM00034344","1967-09","49.8","41.15","72.0","KAZANSKAJA, RS","3",",I","0",",I","0",",I","","","","","","","","","","","","","","","","","19670926",",,I","","","","","","","1.6",",,I,26,","","","3.0",",,,I","","","",""
"RSM00034344","1967-10","49.8","41.15","72.0","KAZANSKAJA, RS","5",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19671010",",,I","","","","","","","15.4",",,I,10,","","","20.3",",,,I","","","",""
"RSM00034344","1967-11","49.8","41.15","72.0","KAZANSKAJA, RS","10",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19671119",",,I","","","","","","","8.6",",,I,19,","","","33.2",",,,I","","","",""
"RSM00034344","1967-12","49.8","41.15","72.0","KAZANSKAJA, RS","24",",I","12",",I","0",",I","","","","","","","","","","","","","","","","","19671222",",,I","","","","","","","20.4",",,I,22,","","","121.7",",,,I","","","",""
"RSM00034344","1968-01","49.8","41.15","72.0","KAZANSKAJA, RS","22",",I","11",",I","0",",I","","","","","","","","","","","","","","","","","19680109",",,I","","","","","","","25.3",",,I,09,","","","95.2",",,,I","","","",""
"RSM00034344","1968-02","49.8","41.15","72.0","KAZANSKAJA, RS","13",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19680226",",,I","","","","","","","17.5",",,I,26,","","","47.3",",,,I","","","",""
"RSM00034344","1968-03","49.8","41.15","72.0","KAZANSKAJA, RS","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19680312",",,I","","","","","","","11.9",",,I,12,","","","45.1",",,,I","","","",""
"RSM00034344","1968-04","49.8","41.15","72.0","KAZANSKAJA, RS","6",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19680426",",,I","","","","","","","5.5",",,I,26,","","","13.6",",,,I","","","",""
"RSM00034344","1968-05","49.8","41.15","72.0","KAZANSKAJA, RS","4",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19680519",",,I","","","","","","","18.9",",,I,19,","","","37.2",",,,I","","","",""
"RSM00034344","1968-06","49.8","41.15","72.0","KAZANSKAJA, RS","7",",I","4",",I","1",",I","","","","","","","","","","","","","","","","","19680610",",,I","","","","","","","28.3",",,I,10,","","","44.7",",,,I","","","",""
"RSM00034344","1968-07","49.8","41.15","72.0","KAZANSKAJA, RS","11",",I","5",",I","0",",I","","","","","","","","","","","","","","","","","19680724",",,I","","","","","","","20.3",",,I,24,","","","67.3",",,,I","","","",""
"RSM00034344","1968-08","49.8","41.15","72.0","KAZANSKAJA, RS","6","1,I","2","1,I","1","1,I","","","","","","","","","","","","","","","","","19680801",",1,I","","","","","","","29.7","1,,I,01,","","","39.0","1,,,I","","","",""
"RSM00034344","1968-09","49.8","41.15","72.0","KAZANSKAJA, RS","10",",I","5",",I","1",",I","","","","","","","","","","","","","","","","","19680917",",,I","","","","","","","30.8",",,I,17,","","","62.2",",,,I","","","",""
"RSM00034344","1968-10","49.8","41.15","72.0","KAZANSKAJA, RS","13",",I","8",",I","1",",I","","","","","","","","","","","","","","","","","19681005",",,I","","","","","","","26.0",",,I,05,","","","98.2",",,,I","","","",""
"RSM00034344","1968-11","49.8","41.15","72.0","KAZANSKAJA, RS","9",",I","4",",I","0",",I","","","","","","","","","","","","","","","","","19681119",",,I","","","","","","","17.0",",,I,19,","","","32.6",",,,I","","","",""
"RSM00034344","1968-12","49.8","41.15","72.0","KAZANSKAJA, RS","22",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19681219",",,I","","","","","","","12.3",",,I,19,","","","30.6",",,,I","","","",""
"RSM00034344","1969-01","49.8","41.15","72.0","KAZANSKAJA, RS","7",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19690131",",,I","","","","","","","6.8",",,I,31,","","","18.1",",,,I","","","",""
"RSM00034344","1969-02","49.8","41.15","72.0","KAZANSKAJA, RS","6",",I","2",",I","0",",I","","","","","","","","","","","","","","","","","19690213",",,I","","","","","","","4.0",",,I,13,","","","9.8",",,,I","","","",""
"RSM00034344","1969-03","49.8","41.15","72.0","KAZANSKAJA, RS","8","1,I","3","1,I","0","1,I","","","","","","","","","","","","","","","","","19690331",",1,I","","","","","","","8.7","1,,I,31,","","","23.6","1,,,I","","","",""
"RSM00034344","1969-04","49.8","41.15","72.0","KAZANSKAJA, RS","4",",I","1",",I","0",",I","","","","","","","","","","","","","","","","","19690403",",,I","","","","","","","2.7",",,I,03,","","","4.5",",,,I","","","",""
"RSM00034344","1969-05","49.8","41.15","72.0","KAZANSKAJA, RS","11",",I","3",",I","0",",I","","","","","","","","","","","","","","","","","19690508",",,I","","","","","","","9.6",",,I,08,","","","23.0",",,,I","","","",""
"RSM00034344","1969-06","49.8","41.15","72.0","KAZANSKAJA, RS","15",",I","5",",I","1",",I","","","","","","","","","","","","","","","","","19690628",",,I","","","","","","","30.1",",,I,28,","","","69.5",",,,I","","","",""
"RSM00034344","1969-07","49.8","41.15","72.0","KAZANSKAJA, RS","12",",I","6",",I","0",",I","","","","","","","","","","","","","","","","","19690719",",,I","","","","","","","12.6",",,I,19,","","","41.3",",,,I","","","",""
