"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00232443","1941-05","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","11",",6","3",",6","0",",6","","","","","","","","","19410506",",,6","","","17.8",",,6,06,","47.6",",,,6","",""
"USC00232443","1941-06","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","7",",6","6",",6","0",",6","","","","","","","","","19410602",",,6","","","19.1",",,6,02,","59.4",",,,6","",""
"USC00232443","1941-07","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","12",",6","9",",6","2",",6","","","","","","","","","19410703",",,6","","","58.9",",,6,03,","122.3",",,,6","",""
"USC00232443","1941-09","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","3",",6","3",",6","1",",6","","","","","","","","","19410930",",,6","","","81.0",",,6,30,","109.5",",,,6","",""
"USC00232443","1941-10","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","","","","","","","","","1","","","","","","","","","","","","","","",""
"USC00232443","1941-11","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","7",",6","5",",6","0",",6","","","","","","","","","19411120",",,6","","","19.1",",,6,20,","74.6",",,,6","",""
"USC00232443","1941-12","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","7",",6","4",",6","0",",6","","","","","","","","","19411223",",,6","","","21.3",",,6,23,","63.6",",,,6","",""
"USC00232443","1942-01","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","9","1,6","5","1,6","0","1,6","","","","","","","","","19420101",",1,6","","","18.5","1,,6,01,","70.9","1,,,6","",""
"USC00232443","1942-02","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","10","2,6","8","2,6","0","2,6","","","","","","","","","19420223",",2,6","","","19.8","2,,6,23,","69.0","2,,,6","",""
"USC00232443","1942-03","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","7",",6","4",",6","1",",6","","","","","","","","","19420308",",,6","","","29.2",",,6,08,","62.7",",,,6","",""
"USC00232443","1942-04","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","10",",6","8",",6","2",",6","","","","","","","","","19420409",",,6","","","44.5",",,6,09,","158.6",",,,6","",""
"USC00232443","1942-05","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","12",",6","9",",6","4",",6","","","","","","","","","19420520",",,6","","","41.4",",,6,20,","188.6",",,,6","",""
"USC00232443","1942-06","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","10",",6","8",",6","0",",6","","","","","","","","","19420611",",,6","","","15.0",",,6,11,","82.5",",,,6","",""
"USC00232443","1942-08","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","6",",6","6",",6","1",",6","","","","","","","","","19420823",",,6","","","50.8",",,6,23,","95.2",",,,6","",""
"USC00232443","1942-09","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","5",",6","3",",6","0",",6","","","","","","","","","19420908",",,6","","","19.1",",,6,08,","39.5",",,,6","",""
"USC00232443","1942-11","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","11",",6","10",",6","3",",6","","","","","","","","","19421117",",,6","","","54.4",",,6,17,","192.1",",,,6","",""
"USC00232443","1942-12","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","9",",6","9",",6","1",",6","","","","","","","","","19421227",",,6","","","98.8",",,6,27,","145.7",",,,6","",""
"USC00232443","1943-01","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","0",",6","0",",6","0",",6","","","","","","","","","19430126","+,,6","","","0.0",",T,6,26,+","0.0",",T,,6","",""
"USC00232443","1943-02","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","5","1,6","1","1,6","0","1,6","0",",6","","","19430213",",,6","","","19430203",",1,6","8",",,6,13,","18.3","1,,6,03,","21.6","1,,,6","8",",,,6"
"USC00232443","1943-03","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","9",",6","5",",6","2",",6","0",",6","","","19430306",",,6","","","19430311",",,6","5",",,6,06,","58.4",",,6,11,","138.5",",,,6","5",",,,6"
"USC00232443","1943-04","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","8",",6","5",",6","0",",6","","","","","","","","","19430423",",,6","","","19.8",",,6,23,","69.5",",,,6","",""
"USC00232443","1943-10","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","7",",6","4",",6","1",",6","0",",6","","","19431031","+,,6","","","19431024",",,6","0",",,6,31,+","26.7",",,6,24,","56.7",",,,6","0",",,,6"
"USC00232443","1943-11","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","3",",6","1",",6","0",",6","0",",6","","","19431109",",,6","1","","19431107",",,6","13",",,6,09,","9.9",",,6,07,","12.5",",,,6","13",",,,6"
"USC00232443","1943-12","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","6",",6","5",",6","0",",6","1",",6","1","","19431215",",,6","","","19431206",",,6","25",",,6,15,","18.3",",,6,06,","48.8",",,,6","38",",,,6"
"USC00232443","1944-01","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","5",",6","2",",6","0",",6","1",",6","","","19440108",",,6","","","19440103",",,6","38",",,6,08,","4.1",",,6,03,","11.0",",,,6","38",",,,6"
"USC00232443","1944-02","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","11",",6","8",",6","0",",6","1",",6","","","19440214",",,6","","","19440225",",,6","178",",,6,14,","21.1",",,6,25,","103.6",",,,6","178",",,,6"
"USC00232443","1944-03","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","11",",6","9",",6","0",",6","","","","","","","","","19440319",",,6","","","20.6",",,6,19,","95.0",",,,6","",""
"USC00232443","1944-04","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","11",",6","9",",6","2",",6","0",",6","","","19440430","+,,6","","","19440423",",,6","0",",,6,30,+","61.5",",,6,23,","199.3",",,,6","0",",,,6"
"USC00232443","1944-10","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","6",",6","4",",6","0",",6","0",",6","","","19441031","+,,6","","","19441004",",,6","0",",,6,31,+","16.5",",,6,04,","37.9",",,,6","0",",,,6"
"USC00232443","1944-11","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","9",",6","7",",6","0",",6","0",",6","","","19441130","+,,6","","","19441108",",,6","0",",,6,30,+","23.4",",,6,08,","75.8",",,,6","0",",,,6"
"USC00232443","1944-12","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","7",",6","6",",6","1",",6","0",",6","","","19441222",",,6","","","19441207",",,6","3",",,6,22,","31.8",",,6,07,","79.8",",,,6","3",",,,6"
"USC00232443","1945-01","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","5","1,6","4","1,6","0","1,6","3",",6","","","19450103",",,6","","","19450119",",1,6","64",",,6,03,","11.7","1,,6,19,","28.0","1,,,6","140",",,,6"
"USC00232443","1945-02","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","12",",6","6",",6","4",",6","1",",6","1","","19450228",",,6","","","19450226",",,6","38",",,6,28,","80.0",",,6,26,","227.8",",,,6","46",",,,6"
"USC00232443","1945-03","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","13",",6","13",",6","6",",6","0",",6","","","19450331","+,,6","","","19450306",",,6","0",",,6,31,+","55.1",",,6,06,","306.1",",,,6","0",",,,6"
"USC00232443","1945-04","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","15",",6","14",",6","3",",6","0",",6","","","19450430","+,,6","","","19450415",",,6","0",",,6,30,+","54.6",",,6,15,","221.1",",,,6","0",",,,6"
"USC00232443","1945-05","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","10",",6","9",",6","2",",6","0",",6","","","19450531","+,,6","","","19450510",",,6","0",",,6,31,+","36.1",",,6,10,","116.5",",,,6","0",",,,6"
"USC00232443","1945-06","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","13",",6","11",",6","4",",6","0",",6","","","19450630","+,,6","","","19450617",",,6","0",",,6,30,+","59.4",",,6,17,","257.3",",,,6","0",",,,6"
"USC00232443","1945-07","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","1",",6","1",",6","0",",6","0",",6","","","19450731","+,,6","","","19450728",",,6","0",",,6,31,+","14.7",",,6,28,","14.7",",,,6","0",",,,6"
"USC00232443","1945-08","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","3",",6","3",",6","1",",6","0",",6","","","19450831","+,,6","","","19450822",",,6","0",",,6,31,+","76.2",",,6,22,","99.0",",,,6","0",",,,6"
"USC00232443","1945-10","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","6",",6","3",",6","0",",6","0",",6","","","19451031","+,,6","","","19451001",",,6","0",",,6,31,+","24.1",",,6,01,","59.0",",,,6","0",",,,6"
"USC00232443","1945-11","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","10",",6","7",",6","0",",6","0",",6","","","19451130","+,,6","","","19451113",",,6","0",",,6,30,+","14.0",",,6,13,","64.7",",,,6","0",",,,6"
"USC00232443","1945-12","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","8",",6","4",",6","0",",6","1",",6","","","19451218",",,6","","","19451225",",,6","127",",,6,18,","7.4",",,6,25,","24.7",",,,6","140",",,,6"
"USC00232443","1946-01","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","10",",6","5",",6","1",",6","0",",6","","","19460101",",,6","","","19460109",",,6","0",",T,6,01,","52.6",",,6,09,","94.6",",,,6","0",",T,,6"
"USC00232443","1946-02","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","7",",6","7",",6","1",",6","1",",6","","","19460210",",,6","","","19460219",",,6","152",",,6,10,","30.5",",,6,19,","85.8",",,,6","152",",,,6"
"USC00232443","1946-03","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","7",",6","4",",6","1",",6","0",",6","","","19460331","+,,6","","","19460306",",,6","0",",,6,31,+","38.9",",,6,06,","74.7",",,,6","0",",,,6"
"USC00232443","1946-06","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","6",",6","3",",6","0",",6","0",",6","","","19460630","+,,6","5","","19460609",",,6","0",",,6,30,+","16.5",",,6,09,","27.4",",,,6","0",",,,6"
"USC00232443","1946-07","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","5",",6","4",",6","1",",6","0",",6","","","19460731","+,,6","1","","19460729",",,6","0",",,6,31,+","25.4",",,6,29,","64.0",",,,6","0",",,,6"
"USC00232443","1946-08","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","9",",6","7",",6","2",",6","0",",6","","","19460831","+,,6","1","","19460813",",,6","0",",,6,31,+","34.8",",,6,13,","107.9",",,,6","0",",,,6"
"USC00232443","1946-10","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","4",",6","4",",6","0",",6","0",",6","","","19461031","+,,6","2","","19461025",",,6","0",",,6,31,+","18.0",",,6,25,","50.8",",,,6","0",",,,6"
"USC00232443","1946-11","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","8",",6","8",",6","4",",6","0",",6","1","","19461130","+,,6","","","19461110",",,6","0",",,6,30,+","73.7",",,6,10,","211.9",",,,6","0",",,,6"
"USC00232443","1946-12","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","4",",6","3",",6","1",",6","1",",6","","","19461231",",,6","","","19461210",",,6","25",",,6,31,","59.2",",,6,10,","94.3",",,,6","25",",,,6"
"USC00232443","1947-01","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","6",",6","4",",6","0",",6","0",",6","","","19470130","+,,6","1","","19470130",",,6","0",",T,6,30,+","22.4",",,6,30,","55.8",",,,6","0",",T,,6"
"USC00232443","1947-04","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","11",",6","9",",6","5",",6","0",",6","","","19470430","+,,6","7","","19470411",",,6","0",",,6,30,+","53.3",",,6,11,","225.5",",,,6","0",",,,6"
"USC00232443","1947-05","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","8",",6","8",",6","2",",6","0",",6","","","19470531","+,,6","3","","19470525",",,6","0",",,6,31,+","75.2",",,6,25,","185.0",",,,6","0",",,,6"
"USC00232443","1947-06","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","8",",6","8",",6","2",",6","0",",6","","","19470630","+,,6","1","","19470602",",,6","0",",,6,30,+","96.0",",,6,02,","207.5",",,,6","0",",,,6"
"USC00232443","1947-07","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","3",",6","3",",6","2",",6","0",",6","","","19470731","+,,6","3","","19470718",",,6","0",",,6,31,+","27.9",",,6,18,","62.4",",,,6","0",",,,6"
"USC00232443","1947-08","36.883333","-91.033333","292.3","EASTWOOD LOOKOUT, MO US","5",",6","5",",6","2",",6","0",",6","","","19470831","+,,6","","","19470816",",,6","0",",,6,31,+","59.4",",,6,16,","130.7",",,,6","0",",,,6"
