"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00094236","1960-07","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","97.5","X","88.4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","11",",X","","","","","19600711",",,X","19600731","+,,X","19600731","+,,X","2","","19600729",",,X","19600718",",,X","6.1",",X,11,","0",",,X,31,+","0",",,X,31,+","0.5",",,X,29,","36.1",",X,18,","6.6","X","6.6",",X","0.5",",,,X","0",",,,X","20.97",",X","30.60",",,,X","11.34",",,,X","","","","","","","","","","","","","",""
"USW00094236","1960-08","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","139.2","X","41.7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","24",",X","7",",X","","","","","19600827",",,X","19600831","+,,X","19600831","+,,X","","","19600822","+,,X","19600807",",,X","-1.1",",X,27,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,22,+","34.4",",X,07,","96.8","X","90.2",",X","0.0",",T,,X","0",",,,X","16.77",",X","26.49",",,,X","7.05",",,,X","","","","","","","","","","","","","",""
"USW00094236","1960-09","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","140.8","X","1.6",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","26",",X","0",",X","1","","","","19600923","+,,X","19600930","+,,X","19600930","+,,X","2","","19600903",",,X","19600918","+,,X","2.8",",X,23,+","0",",,X,30,+","0",",,X,30,+","15.7",",,X,03,","28.9",",X,18,+","183.3","X","86.5",",X","15.7",",,,X","0",",,,X","15.51",",X","24.91",",,,X","6.10",",,,X","","","","","","","","","","","","","",""
"USW00094236","1960-10","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","140.8","X","0.0",",X","4",",X","2",",X","0",",X","0",",X","0",",X","0",",X","16",",X","0",",X","9",",X","0",",X","3","","","","19601013",",,X","19601031","+,,X","19601031","+,,X","","","19601005",",,X","19601001",",,X","-6.1",",X,13,","0",",,X,31,+","0",",,X,31,+","5.1",",,X,05,","26.7",",X,01,","486.2","X","302.9",",X","12.2",",,,X","0",",,,X","8.56",",X","16.65",",,,X","0.47",",,,X","","","","","","","","","","","","","",""
"USW00094236","1960-11","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","140.8","X","0.0",",X","12",",X","6",",X","0",",X","5",",X","2",",X","0",",X","23",",X","3",",X","0",",X","0",",X","4","","","","19601128",",,X","19601126",",,X","19601125",",,X","","","19601125",",,X","19601101",",,X","-11.7",",X,28,","203",",,X,26,","203",",,X,25,","22.4",",,X,25,","15.0",",X,01,","965.5","X","479.3",",X","51.6",",,,X","269",",,,X","2.36",",X","6.95",",,,X","-2.24",",,,X","","","","","","","180",",X","","","","","22.1",",X"
"USW00094236","1960-12","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","140.8","X","0.0",",X","6",",X","3",",X","1",",X","0",",X","0",",X","0",",X","27",",X","0",",X","0",",X","0",",X","3","","","","19601230",",,X","19601202","+,,X","19601204","+,,X","","","19601201",",,X","19601222","+,,X","-9.4",",X,30,","0",",T,X,02,+","0",",T,X,04,+","26.7",",,X,01,","8.9",",X,22,+","1519.3","X","553.8",",X","42.1",",,,X","0",",T,,X","0.47",",X","4.95",",,,X","-4.01",",,,X","","","","","","","270",",X","","","","","23.6",",X"
"USW00094236","1961-01","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","0.0","X","0.0",",X","4",",X","1",",X","0",",X","0",",X","0",",X","0",",X","27",",X","0",",X","0",",X","0",",X","7","","","","19610104","+,,X","19610131","+,,X","19610113",",,X","","","19610131",",,X","19610117",",,X","-12.2",",X,04,+","0",",,X,31,+","3",",,X,13,","10.4",",,X,31,","13.3",",X,17,","2045.4","X","526.1",",X","11.9",",,,X","3",",,,X","1.36",",X","7.24",",,,X","-4.51",",,,X","","","","","","","180",",X","","","","","22.1",",X"
"USW00094236","1961-02","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","0.0","X","0.0",",X","10",",X","5",",X","0",",X","1",",X","1",",X","0",",X","22",",X","0",",X","0",",X","0",",X","4","","","","19610223",",,X","19610212",",,X","19610211",",,X","","","19610209",",,X","19610221","+,,X","-10.0",",X,23,","25",",,X,12,","25",",,X,11,","9.7",",,X,09,","11.1",",X,21,+","2496.9","X","451.5",",X","37.0",",,,X","30",",,,X","2.21",",X","6.65",",,,X","-2.24",",,,X","","","","","","","180",",X","","","","","26.7",",X"
"USW00094236","1961-03","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","0.0","X","0.0",",X","10",",X","4",",X","0",",X","2",",X","4",",X","0",",X","25",",X","0",",X","0",",X","0",",X","","","","","19610318","+,,X","19610324","+,,X","19610324",",,X","","","19610324",",,X","19610330",",,X","-5.6",",X,18,+","25",",,X,24,+","79",",,X,24,","10.2",",,X,24,","18.3",",X,30,","2974.8","X","477.9",",X","28.3",",,,X","175",",,,X","2.92",",X","7.47",",,,X","-1.64",",,,X","","","","","","","180",",X","","","","","21.1",",X"
"USW00094236","1961-04","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","0.0","X","0.0",",X","4",",X","1",",X","0",",X","1",",X","1",",X","0",",X","19",",X","0",",X","3",",X","0",",X","2","","","","19610414",",,X","19610423",",,X","19610422",",,X","","","19610422",",,X","19610402",",,X","-7.8",",X,14,","25",",,X,23,","36",",,X,22,","3.6",",,X,22,","23.9",",X,02,","3328.3","X","353.5",",X","6.9",",,,X","56",",,,X","6.55",",X","13.96",",,,X","-0.87",",,,X","","","","","","","180",",X","","","","","19.0",",X"
"USW00094236","1961-05","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","0.0","X","0.0",",X","7",",X","4",",X","0",",X","0",",X","0",",X","0",",X","10",",X","0",",X","5",",X","0",",X","1","","","","19610502",",,X","19610531","+,,X","19610510",",,X","","","19610529",",,X","19610519",",,X","-4.4",",X,02,","0",",,X,31,+","5",",,X,10,","18.3",",,X,29,","24.4",",X,19,","3626.5","X","298.2",",X","37.8",",,,X","5",",,,X","8.71",",X","15.28",",,,X","2.14",",,,X","","","","","","","203",",X","","","","","18.5",",X"
"USW00094236","1961-06","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","47.2","X","47.2",",X","4",",X","2",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","24",",X","9",",X","2","","","","19610630",",,X","19610630","+,,X","19610630","+,,X","6","","19610601",",,X","19610616","+,,X","-1.1",",X,30,","0",",,X,30,+","0",",,X,30,+","13.0",",,X,01,","34.4",",X,16,+","3714.7","X","88.2",",X","20.3",",,,X","0",",,,X","16.97",",X","26.11",",,,X","7.82",",,,X","","","","","","","45",",X","","","","","18.5",",X"
"USW00094236","1961-07","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","100.6","X","53.4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","7",",X","1","","","","19610706",",,X","19610731","+,,X","19610731","+,,X","1","","19610731","+,,X","19610711",",,X","1.7",",X,06,","0",",,X,31,+","0",",,X,31,+","0.0",",,X,31,+","34.4",",X,11,","27.5","X","27.5",",X","0.0",",,,X","0",",,,X","19.17",",X","29.30",",,,X","9.04",",,,X","","","","","","","225",",X","","","","","11.8",",X"
"USW00094236","1961-08","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","152.5","X","51.9",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","6",",X","","","","","19610818",",,X","19610831","+,,X","19610831","+,,X","5","","19610805",",,X","19610803",",,X","3.9",",X,18,","0",",,X,31,+","0",",,X,31,+","2.0",",,X,05,","37.8",",X,03,","44.7","X","17.2",",X","2.5",",,,X","0",",,,X","19.45",",X","28.89",",,,X","10.02",",,,X","","","","","","","248",",X","","","","","23.1",",X"
"USW00094236","1961-09","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","152.5","X","0.0",",X","2",",X","2",",X","0",",X","0",",X","0",",X","0",",X","6",",X","0",",X","14",",X","0",",X","","","","","19610929","+,,X","19610930","+,,X","19610930","+,,X","","","19610916",",,X","19610905","+,,X","-2.2",",X,29,+","0",",,X,30,+","0",",,X,30,+","6.6",",,X,16,","27.2",",X,05,+","232.5","X","187.8",",X","12.2",",,,X","0",",,,X","12.07",",X","20.41",",,,X","3.73",",,,X","","","","","","","293",",X","","","","","15.9",",X"
"USW00094236","1961-10","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","152.5","X","0.0",",X","9",",X","2",",X","1",",X","1",",X","1",",X","0",",X","11",",X","0",",X","11",",X","0",",X","7","","","","19611022",",,X","19611028",",,X","19611027",",,X","","","19611027",",,X","19611016","+,,X","-8.9",",X,22,","51",",,X,28,","178",",,X,27,","38.6",",,X,27,","29.4",",X,16,+","537.3","X","304.8",",X","49.9",",,,X","184",",,,X","8.50",",X","16.11",",,,X","0.89",",,,X","","","","","","","293",",X","","","","","18.5",",X"
"USW00094236","1961-11","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","152.5","X","0.0",",X","10",",X","5",",X","0",",X","9",",X","3",",X","0",",X","25",",X","2",",X","0",",X","0",",X","8","","","","19611117",",,X","19611126",",,X","19611124",",,X","","","19611124",",,X","19611109","+,,X","-13.3",",X,17,","305",",,X,26,","226",",,X,24,","25.1",",,X,24,","15.0",",X,09,+","1055.9","X","518.6",",X","63.6",",,,X","497",",,,X","1.05",",X","7.24",",,,X","-5.15",",,,X","","","","","","","180",",X","","","","","14.4",",X"
"USW00094236","1961-12","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","152.5","X","0.0",",X","12",",X","8",",X","0",",X","9",",X","4",",X","0",",X","29",",X","7",",X","0",",X","0",",X","15","","","","19611211",",,X","19611219",",,X","19611214",",,X","","","19611201",",,X","19611227","+,,X","-16.1",",X,11,","127",",,X,19,","71",",,X,14,","10.7",",,X,01,","7.2",",X,27,+","1671.7","X","615.8",",X","65.4",",,,X","256",",,,X","-1.53",",X","2.38",",,,X","-5.45",",,,X","","","","","","","180",",X","","","","","18.0",",X"
"USW00094236","1962-01","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","0.0","X","0.0",",X","7",",X","4",",X","0",",X","20",",X","4",",X","9",",X","31",",X","19",",X","0",",X","0",",X","20","","","","19620123",",,X","19620122","+,,X","19620119",",,X","","","19620119",",,X","19620106",",,X","-31.7",",X,23,","356",",,X,22,+","229",",,X,19,","22.9",",,X,19,","10.6",",X,06,","2451.7","X","780.0",",X","43.8",",,,X","430",",,,X","-6.83",",X","-0.83",",,,X","-12.83",",,,X","","","","","","","180",",X","","","","","15.4",",X"
"USW00094236","1962-02","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","0.0","X","0.0",",X","16",",X","5",",X","1",",X","9",",X","2",",X","0",",X","25",",X","5",",X","0",",X","0",",X","8","","","","19620227","+,,X","19620201",",,X","19620228",",,X","","","19620210",",,X","19620213",",,X","-15.0",",X,27,+","152",",,X,01,","69",",,X,28,","31.5",",,X,10,","7.8",",X,13,","2992.6","X","540.9",",X","70.2",",,,X","170",",,,X","-0.99",",X","2.95",",,,X","-4.92",",,,X","","","","","","","248",",X","","","","","18.0",",X"
"USW00094236","1962-03","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","0.0","X","0.0",",X","14",",X","6",",X","0",",X","7",",X","5",",X","0",",X","25",",X","2",",X","0",",X","0",",X","3","","","","19620328",",,X","19620303",",,X","19620302",",,X","","","19620302",",,X","19620331",",,X","-7.8",",X,28,","178",",,X,03,","124",",,X,02,","12.4",",,X,02,","17.2",",X,31,","3489.7","X","497.1",",X","46.7",",,,X","388",",,,X","2.30",",X","6.69",",,,X","-2.10",",,,X","","","","","","","135",",X","","","","","21.6",",X"
"USW00094236","1962-04","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","0.0","X","0.0",",X","5",",X","1",",X","0",",X","0",",X","0",",X","0",",X","18",",X","0",",X","8",",X","0",",X","2","","","","19620410",",,X","19620430","+,,X","19620428",",,X","1","","19620427",",,X","19620422","+,,X","-9.4",",X,10,","0",",,X,30,+","8",",,X,28,","5.1",",,X,27,","24.4",",X,22,+","3793.4","X","303.7",",X","7.0",",,,X","8",",,,X","8.21",",X","16.74",",,,X","-0.32",",,,X","","","","","","","203",",X","","","","","15.9",",X"
"USW00094236","1962-05","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","0.0","X","0.0",",X","11",",X","6",",X","0",",X","0",",X","0",",X","0",",X","9",",X","0",",X","2",",X","0",",X","1","","","","19620521",",,X","19620531","+,,X","19620520",",,X","1","","19620522",",,X","19620507",",,X","-4.4",",X,21,","0",",,X,31,+","3",",,X,20,","8.6",",,X,22,","21.7",",X,07,","4085.7","X","292.3",",X","36.2",",,,X","3",",,,X","8.90",",X","15.89",",,,X","1.92",",,,X","","","","","","","180",",X","","","","","26.7",",X"
"USW00094236","1962-06","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","14.2","X","14.2",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","2",",X","0",",X","23",",X","0",",X","","","","","19620604",",,X","19620630","+,,X","19620630","+,,X","3","","19620602",",,X","19620622",",,X","-3.3",",X,04,","0",",,X,30,+","0",",,X,30,+","2.8",",,X,02,","31.1",",X,22,","4189.9","X","104.2",",X","2.8",",,,X","0",",,,X","15.34",",X","24.09",",,,X","6.58",",,,X","","","","","","","293",",X","","","","","13.4",",X"
"USW00094236","1962-07","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","40.8","X","26.6",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","1",",X","","","","","19620706",",,X","19620731","+,,X","19620731","+,,X","2","","19620730","+,,X","19620727",",,X","2.2",",X,06,","0",",,X,31,+","0",",,X,31,+","0.0",",T,X,30,+","32.2",",X,27,","50.5","X","50.5",",X","0.0",",T,,X","0",",,,X","17.56",",X","26.56",",,,X","8.56",",,,X","","","","","","","315","2,X","","","","","12.9","2,X"
"USW00094236","1962-08","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","49.9","X","9.1",",X","2",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","0",",X","1","","","","19620827",",,X","19620831","+,,X","19620831","+,,X","","","19620808",",,X","19620815",",,X","1.7",",X,27,","0",",,X,31,+","0",",,X,31,+","4.6",",,X,08,","31.1",",X,15,","114.7","X","64.2",",X","7.1",",,,X","0",",,,X","16.56",",X","25.15",",,,X","7.96",",,,X","","","","","","","270",",X","","","","","14.4",",X"
"USW00094236","1962-09","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","63.5","X","13.6",",X","2",",X","1",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","24",",X","1",",X","4","","","","19620929",",,X","19620930","+,,X","19620930","+,,X","1","","19620928",",,X","19620906",",,X","0.6",",X,29,","0",",,X,30,+","0",",,X,30,+","38.1",",,X,28,","33.3",",X,06,","215.5","X","100.8",",X","38.4",",,,X","0",",,,X","15.43",",X","24.11",",,,X","6.74",",,,X","","","","","","","90",",X","","","","","15.4",",X"
"USW00094236","1962-10","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","63.5","X","0.0",",X","10",",X","6",",X","2",",X","0",",X","0",",X","0",",X","8",",X","0",",X","2",",X","0",",X","7","","","","19621017","+,,X","19621011",",,X","19621010",",,X","","","19621010",",,X","19621001",",,X","-2.2",",X,17,+","0",",T,X,11,","20",",,X,10,","36.6",",,X,10,","25.0",",X,01,","526.1","X","310.6",",X","118.8",",,,X","20",",,,X","8.31",",X","15.16",",,,X","1.46",",,,X","","","","","","","180",",X","","","","","29.3",",X"
"USW00094236","1962-11","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","63.5","X","0.0",",X","8",",X","4",",X","0",",X","2",",X","1",",X","0",",X","20",",X","1",",X","0",",X","0",",X","2","","","","19621129",",,X","19621117","+,,X","19621117",",,X","","","19621126",",,X","19621103","+,,X","-8.9",",X,29,","25",",,X,17,+","64",",,X,17,","13.7",",,X,26,","18.3",",X,03,+","961.3","X","435.2",",X","34.9",",,,X","82",",,,X","3.83",",X","9.39",",,,X","-1.74",",,,X","","","","","","","180",",X","","","","","18.5",",X"
"USW00094236","1962-12","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","63.5","X","0.0",",X","6",",X","5",",X","0",",X","0",",X","0",",X","0",",X","25",",X","4",",X","0",",X","0",",X","11","","","","19621225",",,X","19621231","+,,X","19621201",",,X","","","19621202",",,X","19621214",",,X","-11.7",",X,25,","0",",,X,31,+","8",",,X,01,","9.7",",,X,02,","15.0",",X,14,","1502.2","X","540.9",",X","24.9",",,,X","8",",,,X","0.88",",X","5.42",",,,X","-3.65",",,,X","","","","","","","203",",X","","","","","17.5",",X"
"USW00094236","1963-01","42.14702","-121.72553","1244.4","KLAMATH FALLS INTERNATIONAL AIRPORT, OR US","","","0.0","X","0.0",",X","4",",X","3",",X","0",",X","2",",X","1",",X","1",",X","31",",X","3",",X","0",",X","0",",X","4","","","","19630112",",,X","19630130",",,X","19630129",",,X","","","19630129",",,X","19630122",",,X","-18.3",",X,12,","152",",,X,30,","155",",,X,29,","15.5",",,X,29,","11.7",",X,22,","2145.1","X","642.9",",X","34.8",",,,X","155",",,,X","-2.40",",X","5.04",",,,X","-9.85",",,,X","","","","","","","248",",X","","","","","18.5",",X"
