"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MX01","MX01_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00346931","2009-12","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","","","0.0",",0","","","","","","","","","","","0",",0","24",",0","1",",0","0",",0","0",",0","20091210",",,0","","","","","","","20091213",",,0","-10.0",",0,10,","","","","","","","20.0",",0,13,","814.1","0","   8.9",",,,0,3,2","500.0",",0","  13.9",",,,0,3,2","   1.1",",,,0,3,2","   1.7",",,,0,3,2","   2.8",",,,0,3,2","   6.5",",,,0,3,2","","","","","2.20",",0","7.51",",,,0","-3.10",",,,0"
"USC00346931","2010-01","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","0.0","0","0.0",",0","","","","","","","","","","","0",",0","18",",0","8",",0","1",",0","0",",0","20100109",",,0","","","","","","","20100122",",,0","-14.4",",0,09,","","","","","","","21.7",",0,22,","1284.2","0","   9.4",",,,0,3,2","470.1",",0","  13.9",",,,0,3,2","  -3.9",",,,0,3,2","   0.0",",,,0,3,2","   3.1",",,,0,3,2","   6.6",",,,0,3,2","","","","","3.17",",0","8.46",",,,0","-2.13",",,,0"
"USC00346931","2010-02","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","0.0","0","0.0",",0","","","","","","","0",",0","0",",0","0",",0","19",",0","0",",0","0",",0","0",",0","20100209",",,0","20100228","+,,0","20100228","+,,0","","","20100218",",,0","-6.1",",0,09,","0",",,0,28,+","0",",,0,28,+","","","16.7",",0,18,","1708.6","0","   7.8",",,,0,3,2","424.4",",0","  13.3",",,,0,3,2","   1.7",",,,0,3,2","   3.9",",,,0,3,2","   3.4",",,,0,3,2","   8.4",",,,0,3,2","115.2",",a,,0","0",",,,0","3.18",",0","7.52",",,,0","-1.16",",,,0"
"USC00346931","2010-03","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","3.0","0","3.0",",0","7","3,0","2","3,0","0","3,0","0",",0","0",",0","0",",0","8",",0","0",",0","7",",0","0",",0","20100303",",,0","20100331","+,,0","20100331","+,,0","20100308",",3,0","20100331",",,0","-3.9",",0,03,","0",",,0,31,+","0",",,0,31,+","15.7","3,,0,08,","29.4",",0,31,","1955.2","0","  11.7",",,,0,3,2","246.6",",0","  23.3",",,,0,3,2","   2.2",",,,0,3,2","   5.6",",,,0,3,2","   6.9",",,,0,3,2","  14.9",",,,0,3,2","35.1",",a,,0","0",",,,0","10.48",",0","16.91",",,,0","4.04",",,,0"
"USC00346931","2010-04","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","31.0","0","28.0",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","20100408",",,0","20100430","+,,0","20100430","+,,0","20100417",",,0","20100406",",,0","2.2",",0,08,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,17,","28.9",",0,06,","2021.2","0","  19.4",",,,0,3,2","66.0",",0","  28.9",",,,0,3,2","   8.9",",,,0,3,2","  15.0",",,,0,3,2","  14.4",",,,0,3,2","  23.8",",,,0,3,2","70.3",",,,0","0",",,,0","17.07",",0","23.00",",,,0","11.14",",,,0"
"USC00346931","2010-05","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","135.2","0","104.2",",0","14",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","2",",0","20100504",",,0","20100531","+,,0","20100531","+,,0","20100514",",,0","20100530",",,0","7.2",",0,04,","0",",,0,31,+","0",",,0,31,+","46.0",",,0,14,","32.8",",0,30,","2037.0","0","  23.3",",,,0,3,2","15.8",",0","  36.1",",,,0,3,2","  13.3",",,,0,3,2","  18.3",",,,0,3,2","  18.7",",,,0,3,2","  27.6",",,,0,3,2","101.2",",,,0","0",",,,0","21.18",",0","26.98",",,,0","15.38",",,,0"
"USC00346931","2010-06","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","405.9","0","270.7",",0","4",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","19",",0","20100615",",,0","20100630","+,,0","20100630","+,,0","20100614",",,0","20100624","+,,0","18.3",",0,15,","0",",,0,30,+","0",",,0,30,+","62.5",",,0,14,","35.0",",0,24,+","2037.0","0","  28.9",",,,0,3,2","0.0",",0","  40.0",",,,0,3,2","  22.2",",,,0,3,2","  28.9",",,,0,3,2","  25.8",",,,0,3,2","  35.7",",,,0,3,2","114.3",",,,0","0",",,,0","27.36",",0","32.53",",,,0","22.18",",,,0"
"USC00346931","2010-07","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","708.9","0","303.0",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","20100727","+,,0","20100731","+,,0","20100731","+,,0","20100703",",,0","20100731",",,0","20.6",",0,27,+","0",",,0,31,+","0",",,0,31,+","28.7",",,0,03,","38.3",",0,31,","0.0","0","  28.9",",,,0,3,2","0.0",",0","  41.1",",,,0,3,2","  24.4",",,,0,3,2","  27.8",",,,0,3,2","  26.8",",,,0,3,2","  35.9",",,,0,3,2","58.5",",,,0","0",",,,0","28.11",",0","33.17",",,,0","23.05",",,,0"
"USC00346931","2010-08","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","1063.9","0","355.0",",0","5",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","20100827",",,0","20100831","+,,0","20100831","+,,0","20100824",",,0","20100823","+,,0","15.6",",0,27,","0",",,0,31,+","0",",,0,31,+","50.8",",,0,24,","40.0",",0,23,+","0.0","0","  31.1",",,,0,3,2","0.0",",0","  41.7",",,,0,3,2","  20.6",",,,0,3,2","  28.9",",,,0,3,2","  28.3",",,,0,3,2","  38.1",",,,0,3,2","62.8",",,,0","0",",,,0","29.79",",0","36.38",",,,0","23.19",",,,0"
"USC00346931","2010-09","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","1244.9","0","181.0",",0","9",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","20100927",",,0","20100930","+,,0","20100930","+,,0","20100908",",,0","20100902",",,0","7.8",",0,27,","0",",,0,30,+","0",",,0,30,+","64.0",",,0,08,","33.9",",0,02,","4.7","0","  27.2",",,,0,3,2","4.7",",0","  34.4",",,,0,3,2","  16.7",",,,0,3,2","  25.0",",,,0,3,2","  22.8",",,,0,3,2","  30.7",",,,0,3,2","123.8",",,,0","0",",,,0","24.21",",0","29.65",",,,0","18.77",",,,0"
"USC00346931","2010-10","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","1263.4","0","18.5",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","28",",0","0",",0","20101029",",,0","20101031","+,,0","20101031","+,,0","20101010",",,0","20101007",",,0","-0.6",",0,29,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,10,","30.0",",0,07,","53.0","0","  18.3",",,,0,3,2","48.3",",0","  28.9",",,,0,3,2","   9.4",",,,0,3,2","  18.9",",,,0,3,2","  15.3",",,,0,3,2","  24.1",",,,0,3,2","41.4",",,,0","0",",,,0","17.37",",0","25.59",",,,0","9.15",",,,0"
"USC00346931","2010-11","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","1267.1","0","3.7","1,0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0","1,0","11","1,0","0","1,0","20101126",",,0","20101130","+,,0","20101130","+,,0","20101112",",,0","20101124",",1,0","-6.7",",0,26,","0",",,0,30,+","0",",,0,30,+","6.6",",,0,12,","27.8","1,0,24,","248.0","0","  15.0",",,,0,3,2","195.0","1,0","  22.2",",,,0,3,2","   3.9",",,,0,3,2","  10.6",",,,0,3,2","   9.8",",,,0,3,2","  17.0",",,,0,3,2","13.4",",,,0","0",",,,0","11.61","1,0","18.86","1,,,0","4.37",",,,0"
"USC00346931","2010-12","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","1267.1","0","0.0",",0","","","","","","","0",",0","0",",0","0",",0","20",",0","0",",0","4",",0","0",",0","20101226",",,0","20101231","+,,0","20101231","+,,0","","","20101220",",,0","-8.9",",0,26,","0",",,0,31,+","0",",,0,31,+","","","26.1",",0,20,","635.9","0","  10.6",",,,0,3,2","387.9",",0","  14.4",",,,0,3,2","   1.1",",,,0,3,2","   5.0",",,,0,3,2","   4.8",",,,0,3,2","  10.4",",,,0,3,2","23.9",",a,,0","0",",,,0","5.82",",0","12.26",",,,0","-0.62",",,,0"
"USC00346931","2011-01","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","0.0","K","0.0",",K","","","","","","","","","","","0",",K","29",",K","3",",K","2",",K","0",",K","20110111",",,K","","","","","","","20110129","+,,K","-11.1",",K,11,","","","","","","","24.4",",K,29,+","1111.3","K","   6.7",",,,K,3,2","475.4",",K","  14.4",",,,K,3,2","  -0.6",",,,K,3,2","   0.6",",,,K,3,2","   2.4",",,,K,3,2","   8.4",",,,K,3,2","","","","","3.00",",K","10.49",",,,K","-4.50",",,,K"
"USC00346931","2011-02","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","7.6","K","7.6",",K","","","","","","","","","","","1",",K","14",",K","5",",K","12",",K","0",",K","20110210",",,K","","","","","","","20110217",",,K","-18.3",",K,10,","","","","","","","26.7",",K,17,","1449.2","K","  15.0",",,,K,3,2","337.9",",K","  20.0",",,,K,3,2","   0.6",",,,K,3,2","   1.1",",,,K,3,2","   5.7",",,,K,3,2","  11.0",",,,K,3,2","","","","","6.53",",K","13.14",",,,K","-0.07",",,,K"
"USC00346931","2011-03","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","26.0","K","18.4",",K","3",",K","0",",K","0",",K","","","","","0",",K","5",",K","0",",K","17",",K","0",",K","20110306",",,K","","","","","20110329",",,K","20110317",",,K","-3.3",",K,06,","","","","","0.8",",,K,29,","30.0",",K,17,","1628.9","K","  17.2",",,,K,3,2","179.7",",K","  26.1",",,,K,3,2","   5.0",",,,K,3,2","  12.2",",,,K,3,2","  11.0",",,,K,3,2","  19.5",",,,K,3,2","1.4",",,,K","","","13.13",",K","19.98",",,,K","6.28",",,,K"
"USC00346931","2011-04","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","85.6","K","59.6",",K","5",",K","3",",K","2",",K","","","","","0",",K","1",",K","0",",K","24",",K","1",",K","20110405",",,K","","","","","20110422",",,K","20110418",",,K","0.0",",K,05,","","","","","64.3",",,K,22,","35.0",",K,18,","1684.8","K","  21.7",",,,K,3,2","55.9",",K","  30.0",",,,K,3,2","  10.0",",,,K,3,2","  16.7",",,,K,3,2","  16.0",",,,K,3,2","  25.1",",,,K,3,2","115.6",",,,K","","","18.46",",K","25.85",",,,K","11.06",",,,K"
"USC00346931","2011-05","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","203.5","K","117.9",",K","9",",K","4",",K","1",",K","","","","","0",",K","0",",K","0",",K","27",",K","3",",K","20110503",",,K","","","","","20110520",",,K","20110522",",,K","1.7",",K,03,","","","","","52.6",",,K,20,","35.0",",K,22,","1727.1","K","  25.0",",,,K,3,2","42.3",",K","  33.9",",,,K,3,2","   7.8",",,,K,3,2","  13.9",",,,K,3,2","  18.1",",,,K,3,2","  27.6",",,,K,3,2","77.9",",,,K","","","20.77",",K","26.62",",,,K","14.93",",,,K"
"USC00346931","2011-06","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","546.3","K","342.8",",K","2",",K","0",",K","0",",K","","","","","0",",K","0",",K","0",",K","30",",K","30",",K","20110623","+,,K","","","","","20110619",",,K","20110627",",,K","19.4",",K,23,+","","","","","0.5",",,K,19,","41.1",",K,27,","1727.1","K","  30.0",",,,K,3,2","0.0",",K","  40.0",",,,K,3,2","  24.4",",,,K,3,2","  34.4",",,,K,3,2","  27.4",",,,K,3,2","  37.9",",,,K,3,2","0.8",",,,K","","","29.76",",K","36.58",",,,K","22.94",",,,K"
"USC00346931","2011-07","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","1001.7","K","455.4",",K","1",",K","0",",K","0",",K","","","","","0",",K","0",",K","0",",K","31",",K","31",",K","20110703","+,,K","","","","","20110725",",,K","20110709",",,K","22.2",",K,03,+","","","","","0.5",",,K,25,","43.3",",K,09,","0.0","K","  31.7",",,,K,3,2","0.0",",K","  41.7",",,,K,3,2","  28.3",",,,K,3,2","  36.7",",,,K,3,2","  30.5",",,,K,3,2","  39.6",",,,K,3,2","0.5",",,,K","","","33.02",",K","40.30",",,,K","25.75",",,,K"
"USC00346931","2011-08","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","1452.6","K","450.9",",K","6",",K","2",",K","0",",K","","","","","0",",K","0",",K","0",",K","31",",K","30",",K","20110811",",,K","","","","","20110813",",,K","20110803",",,K","20.6",",K,11,","","","","","22.1",",,K,13,","44.4",",K,03,","0.0","K","  32.2",",,,K,3,2","0.0",",K","  41.7",",,,K,3,2","  25.0",",,,K,3,2","  34.4",",,,K,3,2","  29.4",",,,K,3,2","  39.0",",,,K,3,2","45.6",",,,K","","","32.88",",K","40.20",",,,K","25.56",",,,K"
"USC00346931","2011-09","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","1598.1","K","145.5",",K","7",",K","2",",K","0",",K","","","","","0",",K","0",",K","0",",K","27",",K","13",",K","20110923",",,K","","","","","20110916",",,K","20110913",",,K","6.7",",K,23,","","","","","20.3",",,K,16,","42.2",",K,13,","10.0","K","  28.9",",,,K,3,2","10.0",",K","  38.3",",,,K,3,2","  16.1",",,,K,3,2","  22.2",",,,K,3,2","  21.9",",,,K,3,2","  31.5",",,,K,3,2","25.3",",,,K","","","22.85",",K","30.91",",,,K","14.79",",,,K"
"USC00346931","2011-10","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","1647.8","K","49.7",",K","6",",K","4",",K","4",",K","","","","","0",",K","0",",K","0",",K","23",",K","0",",K","20111020",",,K","","","","","20111009",",,K","20111016","+,,K","1.1",",K,20,","","","","","52.3",",,K,09,","31.1",",K,16,+","73.4","K","  22.8",",,,K,3,2","63.4",",K","  29.4",",,,K,3,2","   8.3",",,,K,3,2","  15.6",",,,K,3,2","  15.4",",,,K,3,2","  24.2",",,,K,3,2","155.8",",,,K","","","17.89",",K","25.02",",,,K","10.77",",,,K"
"USC00346931","2011-11","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","1654.8","K","7.0",",K","7",",K","4",",K","1",",K","","","","","0",",K","6",",K","0",",K","8",",K","0",",K","20111128",",,K","","","","","20111108",",,K","20111113",",,K","-4.4",",K,28,","","","","","40.4",",,K,08,","27.8",",K,13,","283.9","K","  16.7",",,,K,3,2","210.5",",K","  21.1",",,,K,3,2","   2.8",",,,K,3,2","  10.0",",,,K,3,2","   8.6",",,,K,3,2","  15.3",",,,K,3,2","98.6",",,,K","","","11.55",",K","17.66",",,,K","5.44",",,,K"
"USC00346931","2011-12","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","1654.8","K","0.0",",K","6","3,K","3","3,K","0","3,K","","","","","0",",K","16",",K","1",",K","1",",K","0",",K","20111207",",,K","","","","","20111203",",3,K","20111231",",,K","-7.8",",K,07,","","","","","16.8","3,,K,03,","22.8",",K,31,","664.8","K","  11.1",",,,K,3,2","380.9",",K","  14.4",",,,K,3,2","   1.7",",,,K,3,2","   3.9",",,,K,3,2","   4.6",",,,K,3,2","   9.8",",,,K,3,2","42.8",",a,,K","","","6.05",",K","11.58",",,,K","0.51",",,,K"
"USC00346931","2012-01","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","0.0","7","0.0",",K","3",",K","3",",K","1",",K","","","","","0",",K","12",",K","0",",K","4",",K","0",",K","20120118",",,K","","","","","20120110",",,K","20120116",",,K","-6.7",",K,18,","","","","","28.7",",,K,10,","22.2",",K,16,","991.7","7","  10.0",",,,K,3,2","326.9",",K","  16.7",",,,K,3,2","   1.7",",,,K,3,2","   6.1",",,,K,3,2","   4.2",",,,K,3,2","  11.2",",,,K,3,2","66.3",",,,K","","","7.79",",K","14.69",",,,K","0.89",",,,K"
"USC00346931","2012-02","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","0.0","7","0.0",",K","","","","","","","","","","","0",",K","12",",K","1",",K","5",",K","0",",K","20120212","+,,K","","","","","","","20120222",",,K","-6.7",",K,12,+","","","","","","","23.3",",K,22,","1289.7","7","  12.8",",,,K,3,2","298.0",",K","  20.6",",,,K,3,2","   1.1",",,,K,3,2","   3.9",",,,K,3,2","   6.1",",,,K,3,2","  12.9",",,,K,3,2","28.1",",a,,K","","","8.06",",K","13.75",",,,K","2.37",",,,K"
"USC00346931","2012-03","34.7155","-97.2292","290.8","PAULS VALLEY 1 SSW MESONET, OK US","30.3","7","30.3",",K","9",",K","7",",K","1",",K","","","","","0",",K","1",",K","0",",K","22",",K","0",",K","20120304",",,K","","","","","20120319",",,K","20120331","+,,K","0.0",",K,04,","","","","","46.2",",,K,19,","27.8",",K,31,+","1379.4","7","  18.3",",,,K,3,2","89.7",",K","  29.4",",,,K,3,2","   5.6",",,,K,3,2","  12.2",",,,K,3,2","  12.6",",,,K,3,2","  20.5",",,,K,3,2","134.8",",,,K","","","16.42",",K","22.42",",,,K","10.42",",,,K"
